class,age,male,female
0,0 to 1,244.65,225.98
1,1 to 5,944.43,870.85
10,10 to 15,1296.84,1187.06
15,15 to 20,1455.97,1340.74
20,20 to 25,1605.1,1436.67
25,25 to 30,1538.3,1320.1
30,30 to 35,1479.74,1290.09
35,35 to 40,1295.76,1150.99
40,40 to 45,1087.53,1048.39
45,45 to 50,974.9,933.72
5,5 to 10,1163.82,1071.91
50,50 to 55,852.46,857.04
55,55 to 60,791.64,670.45
60,60 to 65,523.84,501.61
65,65 to 70,374.67,359.97
70,70 to 75,239.7,266.01
75,75 to 80,179.99,197.74
80,80 and over,165.54,215.83
