class,age,male,female
0,0 to 1,224.06,196.77
1,1 to 5,864.94,758.29
10,10 to 15,1153.63,1023.6
15,15 to 20,1211.25,1126.43
20,20 to 25,1202.69,1182.98
25,25 to 30,1166.98,1166.55
30,30 to 35,1243.54,1217.14
35,35 to 40,1107.77,1092.21
40,40 to 45,909.13,996.61
45,45 to 50,840.3,906.69
5,5 to 10,1053.37,937.14
50,50 to 55,770.84,879.99
55,55 to 60,714.78,718.71
60,60 to 65,525.25,540.67
65,65 to 70,375.37,395.2
70,70 to 75,246.34,312.08
75,75 to 80,208.05,254.9
80,80 and over,202,304.54
