class,age,male,female
0,0 to 1,452.76,389.7
1,1 to 5,1747.83,1501.79
10,10 to 15,2391.46,1933.42
15,15 to 20,2554.46,2249.89
20,20 to 25,2158.18,2464.72
25,25 to 30,1893.73,2499.3
30,30 to 35,2107.59,2650.23
35,35 to 40,2037.79,2461.38
40,40 to 45,1824.23,2215.38
45,45 to 50,1712.91,2088.02
5,5 to 10,2201.33,1814.44
50,50 to 55,1632.63,2050.87
55,55 to 60,1619.12,1803.67
60,60 to 65,1306.22,1396.57
65,65 to 70,1031.68,1096.53
70,70 to 75,663.49,936.4
75,75 to 80,526.99,718.23
80,80 and over,566.59,1011.57
