class,age,male,female
0,0 to 1,575.03,510.22
1,1 to 5,2219.84,1966.24
10,10 to 15,3189.47,2811.29
15,15 to 20,3548.74,3192.28
20,20 to 25,4121.77,3633.68
25,25 to 30,4034.06,3504.38
30,30 to 35,3990.81,3435.07
35,35 to 40,3536.1,3090.82
40,40 to 45,3106.77,2924.07
45,45 to 50,2791.36,2577.1
5,5 to 10,2894,2575.88
50,50 to 55,2534.5,2398.32
55,55 to 60,2188.87,1803.64
60,60 to 65,1404,1315.63
65,65 to 70,1012.82,991.93
70,70 to 75,669.09,725.1
75,75 to 80,522.18,537.92
80,80 and over,454.25,523.17
