class,age,male,female
0,0 to 1,670.89,583.62
1,1 to 5,2589.87,2249.1
10,10 to 15,3307.11,2813.83
15,15 to 20,3485.74,3164.39
20,20 to 25,3746.52,3515.81
25,25 to 30,3585.68,3416.44
30,30 to 35,3787.54,3542.8
35,35 to 40,3382.84,3235.31
40,40 to 45,2829.8,3017.65
45,45 to 50,2638.31,2747.21
5,5 to 10,3017.57,2566.35
50,50 to 55,2421.28,2697.97
55,55 to 60,2286.16,2175.88
60,60 to 65,1693.5,1724.25
65,65 to 70,1184.51,1291.54
70,70 to 75,819.72,1067.84
75,75 to 80,652.9,854.11
80,80 and over,818.36,1210.78
