class,age,male,female
0,0 to 1,248.67,215.18
1,1 to 5,959.95,829.24
10,10 to 15,1304.5,1081.7
15,15 to 20,1386.99,1239.4
20,20 to 25,1225.05,1342.51
25,25 to 30,1108.26,1351.68
30,30 to 35,1217.23,1427.53
35,35 to 40,1148.75,1314.42
40,40 to 45,1003.72,1187.11
45,45 to 50,938.53,1109.16
5,5 to 10,1198.28,1008.16
50,50 to 55,885.65,1086.36
55,55 to 60,863.48,938.97
60,60 to 65,681.36,722.31
65,65 to 70,526.37,558.39
70,70 to 75,340,469.29
75,75 to 80,273.79,364.62
80,80 and over,287.9,497.29
