class,age,male,female
0,0 to 1,479.22,416.94
1,1 to 5,1849.97,1606.76
10,10 to 15,2362.94,2010.64
15,15 to 20,2489.19,2261.49
20,20 to 25,2671.62,2512.53
25,25 to 30,2557.11,2440.59
30,30 to 35,2703.92,2532.01
35,35 to 40,2414.73,2312.57
40,40 to 45,2020.98,2159.34
45,45 to 50,1886.24,1966.27
5,5 to 10,2155.45,1832.76
50,50 to 55,1732.27,1932.47
55,55 to 60,1636.59,1558.63
60,60 to 65,1213.16,1235.75
65,65 to 70,848.52,925.97
70,70 to 75,587.56,766.36
75,75 to 80,468.03,613.19
80,80 and over,587.5,870.15
