class,age,male,female
0,0 to 1,319.88,280.83
1,1 to 5,1234.86,1082.21
10,10 to 15,1646.8,1460.84
15,15 to 20,1728.29,1607.33
20,20 to 25,1714.92,1687.9
25,25 to 30,1664.2,1665.33
30,30 to 35,1774.69,1738.24
35,35 to 40,1581.13,1559.89
40,40 to 45,1297.49,1423.43
45,45 to 50,1199.5,1295.15
5,5 to 10,1503.85,1337.58
50,50 to 55,1100.73,1257.41
55,55 to 60,1020.58,1027.15
60,60 to 65,750.38,772.7
65,65 to 70,536.28,564.88
70,70 to 75,351.99,446.21
75,75 to 80,297.47,364.62
80,80 and over,288.88,435.74
