class,age,male,female
0,0 to 1,734.82,624.47
1,1 to 5,2836.67,2406.5
10,10 to 15,3851.34,3084.75
15,15 to 20,4107.88,3567.69
20,20 to 25,3849.31,3688.71
25,25 to 30,3517.41,3699.88
30,30 to 35,3646,3714.74
35,35 to 40,3441.54,3465.34
40,40 to 45,3058.82,3123.76
45,45 to 50,2723.85,2826.64
5,5 to 10,3534.47,2917.16
50,50 to 55,2464.1,2637.64
55,55 to 60,2312.36,2240.15
60,60 to 65,1792.47,1787.62
65,65 to 70,1347.86,1391.71
70,70 to 75,881.78,1124.95
75,75 to 80,722.5,868.1
80,80 and over,710.01,1114.06
