class,age,male,female
0,0 to 1,370.89,314.18
1,1 to 5,1431.79,1210.75
10,10 to 15,1906.56,1541.23
15,15 to 20,2022.44,1797.04
20,20 to 25,1896.77,1971.27
25,25 to 30,1801.67,1993.42
30,30 to 35,1912.94,2033.74
35,35 to 40,1746.25,1846.96
40,40 to 45,1489.13,1693.98
45,45 to 50,1464.03,1599.91
5,5 to 10,1746.2,1441.93
50,50 to 55,1327.15,1530.91
55,55 to 60,1309.97,1300.69
60,60 to 65,984.55,976.26
65,65 to 70,752.32,755.79
70,70 to 75,479.03,586.69
75,75 to 80,372.83,460.32
80,80 and over,350.02,515.11
