class,age,male,female
0,0 to 1,173.04,169.63
1,1 to 5,668,653.7
10,10 to 15,916.59,894.8
15,15 to 20,1077.63,945.99
20,20 to 25,1281.41,1010.97
25,25 to 30,1310.43,1031.77
30,30 to 35,1274.89,1017.14
35,35 to 40,1087.61,866.83
40,40 to 45,957.43,811.51
45,45 to 50,838.5,731.93
5,5 to 10,874.48,820.56
50,50 to 55,717.51,753.13
55,55 to 60,675.02,595.23
60,60 to 65,439.7,441.2
65,65 to 70,293.65,323.26
70,70 to 75,190.32,271.72
75,75 to 80,190.82,235.64
80,80 and over,183.09,238.48
