Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Himachal Pradesh University||Registrar||AE 02,No.Const.1/HPU/2025-26-1,2025_HPU_116421_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender, Earnest Money and Contractor Registration as per Tender Notice",01-Oct-2025 05:00 PM,15-Oct-2025 11:30 AM,01-Oct-2025 05:30 PM,14-Oct-2025 05:00 PM,,,01-Oct-2025 05:30 PM,14-Oct-2025 05:00 PM,15-Oct-2025 02:30 PM,"36,380",No,fixed,,"Executive Engineer (Const.), Division No.-I, HPU",Summer Hill Shimla-5,1.0,DD - Demand Draft,500.0,"Executive Engineer (Const.), Division No.-I, HPU",Summer Hill Shimla-5,No,Executive Engineer (Const.),"Executive Engineer (Const.), Division No.-I, H.P. University, Shimla-5.","Renovation of Road with Cement Concrete leading from Arts Block Phase-II steps to Health Centre in H.P. University, Shimla-5.","Renovation of Road with Cement Concrete leading from Arts Block Phase-II steps to Health Centre in H.P. University, Shimla-5.",Please refer Tender Documents,,"19,25,181",Civil Works - Roads,,Tender,120.0,90.0,"H.P. University, Shimla-5.",171005.0,,,,"Office of Executive Engineer, Division No.-I HPU",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,GST and PAN Registration Documents,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit of not more than two works estimated cost of Rs. 5.00 Lac. in hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit of correctness of all documents furnished by the bidders.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Finacial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
