object_id,MilchlostS
02-023-00004,91
02-023-00006,200
02-024-02110,24
02-024-02114,12
02-024-02128,32
02-026-00011,0
02-026-00012,944
02-026-00014,328
02-026-00015,1
02-033-00034,0
02-033-00047,0
02-034-00009,5
02-034-00010,0
02-034-01705,1
