District,STATE,TEHSIL,Shape_Leng,Shape_Area,LENGTH,COUNT
BILASPUR,HIMACHAL PRADESH,BHARARI,50253.22876310000,90003059.49920000136,0,0
BILASPUR,HIMACHAL PRADESH,BILASPUR,93446.68581840000,170352534.16899999976,0,0
BILASPUR,HIMACHAL PRADESH,GHURMWIN,105834.66520500000,190654237.99600002170,0,0
BILASPUR,HIMACHAL PRADESH,JHANDUTA,112831.47503099999,320537617.03100001812,0,0
BILASPUR,HIMACHAL PRADESH,NAMHOL,61752.61699410000,103497870.21999998391,0,0
BILASPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.55843800001,264795831.17300003767,4362.39221702379,2
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,85144.21235220000,257999513.74300000072,0,0
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,209367.73898500000,1627176726.51999998093,0,0
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.22015099999,991617744.87199985981,0,0
CHAMBA,HIMACHAL PRADESH,CHAURAH,186807.57325700001,1146328795.67000007629,0,0
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.79667950000,159436528.29699999094,0,0
CHAMBA,HIMACHAL PRADESH,PANGI,188893.08821399999,1490172013.40000009537,0,0
CHAMBA,HIMACHAL PRADESH,SALUNI,135853.86905199999,494126681.77399998903,0,0
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.92459290000,244516703.24700000882,0,0
HAMIRPUR,HIMACHAL PRADESH,BAMSAN,77616.36711390002,106557212.95000000298,0,0
HAMIRPUR,HIMACHAL PRADESH,BARSAR,108778.99968399999,154266333.33100000024,0,0
HAMIRPUR,HIMACHAL PRADESH,BHORANJ,68927.61141100002,129046845.17299999297,0,0
HAMIRPUR,HIMACHAL PRADESH,DHATWAL,70189.17215460000,122072796.61300000548,0,0
HAMIRPUR,HIMACHAL PRADESH,GALORE,53842.06435810000,68232575.61509999633,0,0
HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,105975.50231600000,156364783.55099999905,0,0
HAMIRPUR,HIMACHAL PRADESH,NADAUN,87300.56659760000,187884569.90500000119,0,0
HAMIRPUR,HIMACHAL PRADESH,TIRA SUJANPUR,86185.02375600000,168030440.56299999356,0,0
KANGRA,HIMACHAL PRADESH,BAIJNATH,107704.11598200000,287303705.11400002241,7833.22246933843,6
KANGRA,HIMACHAL PRADESH,BAROH,65598.50989150000,131464158.63500000536,0,0
KANGRA,HIMACHAL PRADESH,DADA SIBA,93430.35133819999,104793280.64800000191,0,0
KANGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.29872100003,528405302.23500001431,18654.1160397795,16
KANGRA,HIMACHAL PRADESH,DHARMSHALA,109655.02809599999,331285264.83499997854,0,0
KANGRA,HIMACHAL PRADESH,DHIRA,60248.47154120000,79648650.65870000422,0,0
KANGRA,HIMACHAL PRADESH,FATEHPUR,171339.80346200001,272580665.61299997568,0,0
KANGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.26842680000,70822836.57320000231,0,0
KANGRA,HIMACHAL PRADESH,INDORA,165510.68654900001,321357862.10900002718,11459.9929023947,3
KANGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.24385820000,187330317.65700000525,0,0
KANGRA,HIMACHAL PRADESH,JASWAN  KOTLA,98201.94368149999,108888056.09900000691,0,0
KANGRA,HIMACHAL PRADESH,JAWALA MUKHI,68606.55958550000,119673010.66499999166,0,0
KANGRA,HIMACHAL PRADESH,JAWALI,149001.10853000000,302916460.01700001955,27966.133550744,19
KANGRA,HIMACHAL PRADESH,KANGRA,90886.73185490000,164768860.91999998689,17281.6216116426,18
KANGRA,HIMACHAL PRADESH,KHUNDIAN,78290.21260950000,187458647.42399999499,0,0
KANGRA,HIMACHAL PRADESH,MULTHAN,167027.73222000001,967406546.11399996281,0,0
KANGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.34334960002,105666863.69400000572,15210.0924967363,13
KANGRA,HIMACHAL PRADESH,NURPUR,152625.30431300000,530249101.54799997807,23582.492356333,15
KANGRA,HIMACHAL PRADESH,PALAMPUR,139085.48118100001,421183218.45399999619,20705.7124362765,15
KANGRA,HIMACHAL PRADESH,RAKAR,55477.05415560000,114032822.43499998748,0,0
KANGRA,HIMACHAL PRADESH,SHAHPUR,118758.58943000001,239984948.19499999285,0,0
KANGRA,HIMACHAL PRADESH,THURAL,43654.74374430000,56588648.02920000255,0,0
