District,STATE,TEHSIL,objectid,dtcode11,object_id,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
BILASPUR,HIMACHAL PRADESH,BHARARI,2104,30,02-030-02104,74003.984375,0.9780413976373864,2280.04,1692.2
BILASPUR,HIMACHAL PRADESH,BILASPUR,2105,30,02-030-02105,102482.8515625,0.9769103199046892,8318.46,6199.79
BILASPUR,HIMACHAL PRADESH,GHUMARWIN,2106,30,02-030-02106,77607.734375,0.9787432214902313,6128.59,4567.889999999999
BILASPUR,HIMACHAL PRADESH,JHANDUTA,2107,30,02-030-02107,144783.921875,0.978043081003283,6088.41,4518.71
BILASPUR,HIMACHAL PRADESH,NAMHOL,2108,30,02-030-02108,44971.0234375,0.9644088311222421,2432.25,1900.81
BILASPUR,HIMACHAL PRADESH,NAINA DEVI,2109,30,02-030-02109,73677.078125,0.9652840384486312,4069.0299999999997,3065.76
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,1,23,02-023-00001,56068.72265625,0.9697013366281471,3138.05,4399.01
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,2,23,02-023-00002,40001.03125,0.9723969092497889,2478.66,3445.06
CHAMBA,HIMACHAL PRADESH,CHAMBA,3,23,02-023-00003,189015.09375,0.9714791629268111,10976.289999999999,15520.04
CHAMBA,HIMACHAL PRADESH,CHAURAH,4,23,02-023-00004,93597.8359375,0.9707410412152138,4621.3099999999995,6497.209999999999
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,5,23,02-023-00005,50620.80078125,0.9705551220945755,1191.43,1677.09
CHAMBA,HIMACHAL PRADESH,PANGI,6,23,02-023-00006,19738.369140625,0.9699165439181706,1278.28,1788.31
CHAMBA,HIMACHAL PRADESH,SALUNI,7,23,02-023-00007,107534.4375,0.962384190505079,6177.01,8635.039999999999
CHAMBA,HIMACHAL PRADESH,SIHUNTA,8,23,02-023-00008,28218.677734375,0.9757042836507991,1366.9,1789.8000000000002
HAMIRPUR,HIMACHAL PRADESH,BAMSAN,1431,28,02-028-01431,29491.76953125,1.0758480264037211,3417.06,2235.4700000000003
HAMIRPUR,HIMACHAL PRADESH,BARSAR,2854,28,02-028-02854,64354.81640625,1.101993215812186,5726.889999999999,3456.02
HAMIRPUR,HIMACHAL PRADESH,BHORANJ,2855,28,02-028-02855,72906.90625,1.1013081311588775,2739.37,1656.2400000000002
HAMIRPUR,HIMACHAL PRADESH,DHATWAL,2856,28,02-028-02856,41586.94921875,1.071556255231144,968.61,612.3499999999999
HAMIRPUR,HIMACHAL PRADESH,GALORE,2857,28,02-028-02857,28970.689453125,1.1022235104832239,1124.18,678.1800000000001
HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,2858,28,02-028-02858,98558.125,1.099745818543219,8760.74,5304.6
HAMIRPUR,HIMACHAL PRADESH,NADAUN,2859,28,02-028-02859,118454.921875,1.1022209048125315,6476.360000000001,3906.9900000000002
HAMIRPUR,HIMACHAL PRADESH,TIRA SUJANPUR,2860,28,02-028-02860,48182.51171875,1.1022209350070387,3220.38,1942.76
KANGRA,HIMACHAL PRADESH,BAIJNATH,2110,24,02-024-02110,102451.953125,1.0066383877342033,11224.03,8846.23
KANGRA,HIMACHAL PRADESH,BAROH,2111,24,02-024-02111,43519.88671875,1.010056994918985,3196.76,2402.7
KANGRA,HIMACHAL PRADESH,DADA SIBA,2112,24,02-024-02112,22090.802734375,1.010057431580188,1018.72,765.68
KANGRA,HIMACHAL PRADESH,DERA GOPIPUR,2113,24,02-024-02113,139487.390625,1.0100580129154841,11578.72,8702.619999999999
KANGRA,HIMACHAL PRADESH,DHARMSHALA,2114,24,02-024-02114,132335.921875,1.0099966409186396,10141.199999999999,7629.18
