District,STATE,TEHSIL,objectid,dtcode11,object_id,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
BILASPUR,HIMACHAL PRADESH,BHARARI,2104,30,02-030-02104,71339.5390625,0.97565009104822,2132.64,1692.87
BILASPUR,HIMACHAL PRADESH,BILASPUR,2105,30,02-030-02105,98300.0703125,0.9745827029498982,7572.610000000001,6035.32
BILASPUR,HIMACHAL PRADESH,GHUMARWIN,2106,30,02-030-02106,75040.546875,0.9764121056911057,5398.5,4304.97
BILASPUR,HIMACHAL PRADESH,JHANDUTA,2107,30,02-030-02107,135588.4375,0.9756512737819193,5241.0599999999995,4160.33
BILASPUR,HIMACHAL PRADESH,NAMHOL,2108,30,02-030-02108,43832.90234375,0.9625372266306533,2198.84,1835.63
BILASPUR,HIMACHAL PRADESH,NAINA DEVI,2109,30,02-030-02109,68217.421875,0.9619659654890996,3588.4399999999996,2893.8300000000004
CHAMBA,HIMACHAL PRADESH,BHATTIYAT,1,23,02-023-00001,54691.82421875,0.9682450802365292,2880.49,4333.24
CHAMBA,HIMACHAL PRADESH,BRAHMAUR,2,23,02-023-00002,38822.99609375,0.9709649375202349,2278.3900000000003,3410.87
CHAMBA,HIMACHAL PRADESH,CHAMBA,3,23,02-023-00003,185440.921875,0.9702306342153222,10082.630000000001,15313.52
CHAMBA,HIMACHAL PRADESH,CHAURAH,4,23,02-023-00004,90068.8125,0.9695976017180895,4201.07,6348.99
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,5,23,02-023-00005,49506.09375,0.9693467906780489,1168.6,1767.33
CHAMBA,HIMACHAL PRADESH,PANGI,6,23,02-023-00006,19549.076171875,0.9685229232648424,1177.42,1769.8600000000001
CHAMBA,HIMACHAL PRADESH,SALUNI,7,23,02-023-00007,105733.59375,0.960984925994134,5838.77,8763.82
CHAMBA,HIMACHAL PRADESH,SIHUNTA,8,23,02-023-00008,27747.5625,0.9739743651753326,1263.6599999999999,1787.83
HAMIRPUR,HIMACHAL PRADESH,BAMSAN,1431,28,02-028-01431,28632.283203125,1.072416049332331,3154.68,2210.27
HAMIRPUR,HIMACHAL PRADESH,BARSAR,2854,28,02-028-02854,60873.015625,1.0983261528347734,5355.37,3459.21
HAMIRPUR,HIMACHAL PRADESH,BHORANJ,2855,28,02-028-02855,71903.5234375,1.0976038062521094,2450.13,1585.8000000000002
HAMIRPUR,HIMACHAL PRADESH,DHATWAL,2856,28,02-028-02856,41099.890625,1.068592099780485,918.29,620.88
HAMIRPUR,HIMACHAL PRADESH,GALORE,2857,28,02-028-02857,28837.74609375,1.0985385166521122,1031.37,665.98
HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,2858,28,02-028-02858,97686.046875,1.0958406470196795,8088.8,5244.34
HAMIRPUR,HIMACHAL PRADESH,NADAUN,2859,28,02-028-02859,112694.2890625,1.0985386803482866,6314.450000000001,4077.42
HAMIRPUR,HIMACHAL PRADESH,TIRA SUJANPUR,2860,28,02-028-02860,48374.5078125,1.098540209637756,3090.76,1995.79
KANGRA,HIMACHAL PRADESH,BAIJNATH,2110,24,02-024-02110,99113.875,1.004250150405982,10502.07,8881.18
KANGRA,HIMACHAL PRADESH,BAROH,2111,24,02-024-02111,45969.7421875,1.007606611350634,3162.29,2548.08
KANGRA,HIMACHAL PRADESH,DADA SIBA,2112,24,02-024-02112,21651.388671875,1.0076021466243812,924.5799999999999,745.01
KANGRA,HIMACHAL PRADESH,DERA GOPIPUR,2113,24,02-024-02113,138619.78125,1.0076063835915576,10662.34,8591.42
KANGRA,HIMACHAL PRADESH,DHARMSHALA,2114,24,02-024-02114,131843.046875,1.0075538975340224,9606.779999999999,7747.18
KANGRA,HIMACHAL PRADESH,DHIRA,2115,24,02-024-02115,31835.263671875,1.007603125559313,1511.96,1218.31
KANGRA,HIMACHAL PRADESH,FATEHPUR,2116,24,02-024-02116,69223.484375,1.0076062770514422,5180.74,4174.5
KANGRA,HIMACHAL PRADESH,HARCHAKIAN,2117,24,02-024-02117,13019.5712890625,1.0076087835274656,572.55,461.36
KANGRA,HIMACHAL PRADESH,INDORA,2118,24,02-024-02118,160070.3125,0.9912883461223571,16895.85,13745.98
KANGRA,HIMACHAL PRADESH,JAISINGHPUR,2119,24,02-024-02119,42393.6015625,1.0355129686463476,4206.570000000001,3162.9800000000005
KANGRA,HIMACHAL PRADESH,JASWAN  KOTLA,2120,24,02-024-02120,30143.84765625,1.0027237364445523,666.9000000000001,540.09
KANGRA,HIMACHAL PRADESH,JAWALAMUKHI,2121,24,02-024-02121,59969.25390625,1.009566023643341,3475.76,2785.63
KANGRA,HIMACHAL PRADESH,JAWALI,2122,24,02-024-02122,116313.7578125,1.007574747583349,9104.77,7339.950000000001
KANGRA,HIMACHAL PRADESH,KANGRA,2123,24,02-024-02123,76925.078125,1.007605877491828,5519.49,4447.45
KANGRA,HIMACHAL PRADESH,KHUNDIAN,2124,24,02-024-02124,51449.890625,1.0220631650971055,1799.59,1394.58
KANGRA,HIMACHAL PRADESH,MULTHAN,2125,24,02-024-02125,9224.478515625,1.003441236853743,597.77,490.13
KANGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,2126,24,02-024-02126,84754.3984375,1.0076066791985243,4046.0200000000004,3260.1800000000003
KANGRA,HIMACHAL PRADESH,NURPUR,2127,24,02-024-02127,177507.5,0.9979752119183347,16023.869999999999,13000.330000000002
KANGRA,HIMACHAL PRADESH,PALAMPUR,2128,24,02-024-02128,166332.09375,1.0075991195271745,12747.67,10272.85
KANGRA,HIMACHAL PRADESH,RAKKAR,2129,24,02-024-02129,35687.515625,1.0100211221422526,873.9100000000001,695.1800000000001
KANGRA,HIMACHAL PRADESH,SHAHPUR,2130,24,02-024-02130,71621.4296875,1.0075963662600176,4631.17,3732.21
KANGRA,HIMACHAL PRADESH,THURAL,2131,24,02-024-02131,24662.556640625,1.007606361761536,1678.21,1352.2599999999998
KINNAUR,HIMACHAL PRADESH,KALPA,9,34,02-034-00009,14401.7705078125,0.8041678017221898,1106.42,920.75
KINNAUR,HIMACHAL PRADESH,NICHAR,10,34,02-034-00010,28357.3828125,0.8042000534329241,1917.3999999999999,1595.65
KULLU,HIMACHAL PRADESH,ANI,11,26,02-026-00011,53094.64453125,0.924840497167392,3117.72,3786.44
KULLU,HIMACHAL PRADESH,BANJAR,12,26,02-026-00012,31935.3125,0.9249574324789833,1694.6799999999998,2065.46
KULLU,HIMACHAL PRADESH,BHUNTAR,13,26,02-026-00013,138729.578125,0.9249637895001573,8224.29,10023.61
KULLU,HIMACHAL PRADESH,KULLU,14,26,02-026-00014,86170.6484375,0.9249784944653258,5582.66,6805.14
KULLU,HIMACHAL PRADESH,MANALI,15,26,02-026-00015,52864.4609375,0.9249561896738763,2998.51,3654.19
KULLU,HIMACHAL PRADESH,NERMAND,16,26,02-026-00016,41724.63671875,0.9214558425541044,1911.12,2262.17
KULLU,HIMACHAL PRADESH,SAINJ,17,26,02-026-00017,41192.96484375,0.9249773596297043,2367.92,2886.45
LAHAUL & SPITI,HIMACHAL PRADESH,LAHAUL,17,25,02-025-00017,19045.36328125,0.8982027239150857,1889.01,1686.81
MANDI,HIMACHAL PRADESH,AUT,18,27,02-027-00018,49268.3046875,0.9987782886193121,1558.6599999999999,1430.98
MANDI,HIMACHAL PRADESH,BALDWARA,19,27,02-027-00019,69709.7109375,0.9987476737076824,3572.8199999999997,3279.4700000000003
MANDI,HIMACHAL PRADESH,BALH,20,27,02-027-00020,146323.296875,0.9987767210320528,12453.27,11433.08
MANDI,HIMACHAL PRADESH,BALI CHOWKI,3430,27,02-027-03430,170273.609375,0.9987767915010278,8451.66,7759.300000000001
MANDI,HIMACHAL PRADESH,CHACHYOT,22,27,02-027-00022,38568.46484375,0.9987777626770138,1729.36,1587.68
MANDI,HIMACHAL PRADESH,DHARAMPUR,23,27,02-027-00023,52983.40234375,0.9987778991437245,3177.8,2917.47
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,24,27,02-027-00024,107510.1875,0.9987778578433798,6146.08,5642.59
MANDI,HIMACHAL PRADESH,KARSOG,25,27,02-027-00025,94992.765625,0.996442953412392,5442.429999999999,5002.870000000001
MANDI,HIMACHAL PRADESH,KOTLI,26,27,02-027-00026,26066.109375,0.9987784702080363,849.46,779.8799999999999
MANDI,HIMACHAL PRADESH,LAD BHAROL,27,27,02-027-00027,47269.1953125,0.9988457402520993,3203.97,2938.37
MANDI,HIMACHAL PRADESH,NIHRI,28,27,02-027-00028,13277.7880859375,0.9987745523643201,644.53,591.72
MANDI,HIMACHAL PRADESH,PADHAR,29,27,02-027-00029,65183.05859375,0.9986273929816645,4597.51,4222.98
MANDI,HIMACHAL PRADESH,SANDHOL,30,27,02-027-00030,13541.36328125,0.9987756448481927,504.06,462.78
MANDI,HIMACHAL PRADESH,SARKAGHAT,31,27,02-027-00031,64466.41796875,1.0011765460745132,4931.56,4482.62
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,32,27,02-027-00032,121619.5625,0.9953738827926945,5788.6,5217.99
MANDI,HIMACHAL PRADESH,THUNAG,33,27,02-027-00033,32819.375,0.9982952724199534,2205.99,2028.51
SHIMLA,HIMACHAL PRADESH,CHAUPAL,34,33,02-033-00034,25066.26953125,0.8997075990444856,1326.69,1293.6999999999998
