Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2025_PWD_108971_6,1787-90 Dated 28.05.2025,C/O link road Anti to Gheli km 0/00 to 2/00,SH Improvement of Formation Defficiency between KM 1/225 to 1/495,Goods,Open Tender,Percentage,Civil Construction Goods,No,No,,30-Jun-2025 03:00 PM,,30.0,No,No,Online,07-Jul-2025 11:00 AM,PWD,Jubbal,171205.0,2.0,"7,16,625",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 1, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Monsoon,,False,True,Repair and Restoration,{'improvement': 1}
2025_PWD_107224_1,PW/TDD/GA/Tender 1960-2019,Improvement of Accidental/Pedestrian blackspot on link road to village Chhatroodu at Junction point,Providing and fixing crash Barriers at RD. 0/00 to 0/055).,Works,Open Tender,Percentage,Civil Works,No,No,,10-Jun-2025 12:00 PM,,60.0,No,No,Online,17-Jun-2025 10:30 AM,PWD,Taun devi,177023.0,2.0,"4,76,424",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 1, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Monsoon,,False,True,Repair and Restoration,{'improvement': 1}
2025_PWD_102988_1,18397-456,C/o link road from Kuduwan Di-Dhar to Village Lamber Km. 0/0 to 2/00,C/o 5/7mtr wide formation cutting at RD 0/00 to 0/075) Deposit work,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,26-Mar-2025 03:00 PM,,60.0,No,No,Online,01-Apr-2025 10:00 AM,PWD,Tdevi,177023.0,2.0,"4,16,499",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 1, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Pre-Monsoon,,False,True,Others,
2024_PWD_93610_3,2206-56 dt 21-09-2024,Construction of road from Kangar to Kandore in GP Rehan and Kandore km 0.0 to 1.0 Under SCDP SH Providing and laying tarring at RD 0.0 to 1.0,Construction of road from Kangar to Kandore in GP Rehan and Kandore km 0.0 to 1.0 Under SCDP SH Providing and laying tarring at RD 0.0 to 1.0,Works,Open Tender,Percentage,Civil Works,No,No,,27-Sep-2024 11:00 AM,,75.0,No,No,Online,04-Oct-2024 11:00 AM,PWD,FATEHPUR,176053.0,2.0,"10,77,001",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Monsoon,,False,True,Repair and Restoration,{'construction': 2}
2025_HPSEB_109916_1,HPSEBL/CEG/CMD/2025-26-11,"Carrying out the job of cleaning, sweeping of Non-Residential Buildings, road area, outer area, drains around the buildings, including routine checking, cleaning manhole, cutting bushes grass etc. (Period w.e.f 01/08/2025 to 30/11/2025)","Carrying out the job of cleaning, sweeping of Non-Residential Buildings, road area, outer area, drains around the buildings, including routine checking, cleaning manhole, cutting bushes grass etc. (Period w.e.f 01/08/2025 to 30/11/2025)",Services,Open Tender,Percentage,Housekeeping/ Cleaning,No,No,,11-Jul-2025 11:15 AM,,180.0,No,No,Online,23-Jul-2025 03:15 PM,HPSEBL||CE(Gen) Sundernagar,SUNDERNAGAR,175019.0,2.0,"2,34,079",,,,,HPSEBL||CE(Gen) Sundernagar,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Monsoon,,False,True,Preparedness Measures,{'cleaning ': 2}
2023_PWD_77415_7,PW-CB-Tender/23-4816-4915 dt.12.07.23,Improvement of Black Spot on Narkanda baggi  Khadrala Sungri Rohru road k.m. 0.0 to 67.00,S.H  Widening of road at R.D. 31.750 to 3.465,Works,Open Tender,Item Rate,Civil Works,No,No,,14-Aug-2023 06:00 PM,,45.0,No,No,Online,21-Aug-2023 11:00 AM,PWD,Rohru,171207.0,2.0,"9,22,602",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Monsoon,,False,True,Repair and Restoration,"{'improvement': 1, 'widening': 1}"
2024_PWD_92596_1,NIT No. 4642-46 dated 30-08-2024,R/R damages link road to Village Dhar km 0/0 to 1/480 (SH C/O B/wall at Km 1/455 to 1/480).,R/R damages link road to Village Dhar km 0/0 to 1/480 (SH C/O B/wall at Km 1/455 to 1/480).,Works,Open Tender,Percentage,Civil Works,No,No,,04-Sep-2024 02:00 PM,,75.0,No,No,Online,12-Sep-2024 11:00 AM,PWD,Nalagarh,174101.0,2.0,"1,74,944",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Monsoon,,False,True,Others,
2025_PWD_106613_2,1243-93 Dated 28-05-2025,Construction of Ambulance road alongwith drains from house of Sanjeev Kumar to culvert in Village Bhatti Rialan SDP Deposit work SH Providing and laying interlocking concrete block pavement at RD. 0.00 to 0.040,Construction of Ambulance road alongwith drains from house of Sanjeev Kumar to culvert in Village Bhatti Rialan SDP Deposit work SH Providing and laying interlocking concrete block pavement at RD. 0.00 to 0.040,Works,Open Tender,Percentage,Civil Works,No,No,,03-Jun-2025 11:00 AM,,75.0,No,No,Online,13-Jun-2025 11:00 AM,PWD,FATEHPUR,176053.0,2.0,"1,45,693",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 2, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Monsoon,,False,True,Repair and Restoration,{'construction': 2}
2024_PWD_84725_8,7496-7545  dated 23-01-2024,Periodic Renewal of Link Road from Ludhiyar to Garan via Sidhpurghar Jhaloon Harnota Larth Chakwari  Road Under Annual Maintenance Plan of Rural Road for the year 2024    25 SH  Providing and laying 25mm thick Mix Seal Surfacing  Type A from Km. 0.0,Periodic Renewal of Link Road from Ludhiyar to Garan via Sidhpurghar Jhaloon Harnota Larth Chakwari  Road Under Annual Maintenance Plan of Rural Road for the year 2024    25 SH  Providing and laying 25mm thick Mix Seal Surfacing  Type A from Km. 0.0,Works,Open Tender,Percentage,Civil Works,No,No,,01-Feb-2024 11:00 AM,,75.0,No,No,Online,08-Feb-2024 11:00 AM,PWD,FATEHPUR,176053.0,2.0,"23,37,671",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 6, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Pre-Monsoon,,False,True,Preparedness Measures,"{'maintenance': 2, 'annual maintenance': 2}"
2025_PWD_99882_1,"C/O link road from Pipal tree to Suresh Kumar house in village Barin, Block Bamson Distt. Hamirpur","C/O link road from Pipal tree to Suresh Kumar house in village Barin, Block Bamson Distt. Hamirpur",P/L cement concrete pavement from RD. 0/00 to 0/070).(Deposit work MPLAD),Works,Open Tender,Percentage,Civil Works,No,No,,14-Feb-2025 12:00 PM,,60.0,No,No,Online,20-Feb-2025 10:30 AM,PWD,Tauni Devi,177023.0,2.0,"2,83,366",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Pre-Monsoon,,False,True,Others,
