Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2025_HPSEB_122244_1,AED-61/2025-26,AED-61/2025-26,Tender for shifting of 100KVA Sub-Station Batala along with LT Line due to heavy rain/land slide in (E)section Anni-1st UESD Anni.,Services,Open Tender,Item Rate,Supply and Erection,No,No,,01-Dec-2025 09:00 AM,,60.0,No,No,Online,12-Dec-2025 02:30 PM,HPSEBL||CE(OP) South||SE(OP) Rampur||Sr.Xen (E) Anni,Anni,172026.0,2.0,"3,29,528",,,,,HPSEBL||CE(OP) South||SE(OP) Rampur||Sr.Xen (E) Anni,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 1, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 0, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 1, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Post-Monsoon,,False,False,Others,
2025_PWD_124580_13,No PW OSDN Tender 2025 9153-58 dated 17.12.2025,R/R Damages on Bagipul Sarahan road km. 0/00 to 11/180,R/R Damages on Bagipul Sarahan road km. 0/00 to 11/180,Works,Open Tender,Percentage,Civil Works,No,No,,29-Dec-2025 11:00 AM,,90.0,No,No,Online,05-Jan-2026 11:00 AM,PWD,Nirmand,172023.0,2.0,"4,84,999",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Post-Monsoon,,False,True,Others,
2025_HPCDP_120873_1,F(5)-85/2024-2664dt18.11.2025,"C/o Farm Access Road at FIS Kansa Khad to Ganehar Ropa, G.P. Diyargi, Tehsil Sundernagar, District Mandi (H.P.).","C/o Farm Access Road at FIS Kansa Khad to Ganehar Ropa, G.P. Diyargi, Tehsil Sundernagar, District Mandi (H.P.).",Works,Open Tender,Item Rate,Civil Works - Roads,No,No,,18-Nov-2025 06:00 PM,22-Nov-2025 11:00 AM,90.0,No,No,Offline,27-Nov-2025 11:00 AM,Himachal Pradesh Agriculture Development Society (JICA-ODA loan)||Project Director - HPCDP Project - JICA-ODA - Hamirpur||DPM - HPCDP Project - JICA-ODA - Mandi,"G.P. Diyargi, Tehsil Sundernagar, District Mandi (",175027.0,2.0,"9,71,600",,,,,Himachal Pradesh Agriculture Development Society (JICA-ODA loan)||Project Director - HPCDP Project - JICA-ODA - Hamirpur||DPM - HPCDP Project - JICA-ODA - Mandi,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 2, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Post-Monsoon,,False,True,Others,
2025_PWD_122232_12,8220-23  dated 22.11.2025,R/R Damages on Hatkoti Kanchi to Patsari Road KM 0/00 to 4/150,SH Hiring of Excavator Pocklane/L and T for removal of Slips and Dressing of Road etc in KM 0/00 to 4/150,Works,Open Tender,Percentage,Civil Works,No,No,,03-Dec-2025 09:00 AM,,30.0,No,No,Online,09-Dec-2025 11:00 AM,PWD,Naliya Tralor,171205.0,2.0,"4,97,650",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Post-Monsoon,,False,True,Others,
2025_PWD_117393_8,9653-59 dated 8-10-25,RR damage to Various road under Summerkot section Rohru sub Division SH Hiring of JCB for removal of slips land slide and maintenance of road clearance of drain etc,RR damage to Various road under Summerkot section Rohru sub Division SH Hiring of JCB for removal of slips land slide and maintenance of road clearance of drain etc,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,10-Oct-2025 09:00 AM,,90.0,No,No,Online,18-Oct-2025 06:00 PM,PWD,Rohru,171221.0,2.0,"3,52,000",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 4, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Monsoon,,False,True,Repair and Restoration,{'drain': 2}
2025_PWD_122865_29,8135-39 dtd 3-12-2025,8135-39,C/o link Road from Kathla to Shivpuri Km 0/00 to 1/00 ROFD between at RD 0/330 to 1/00,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,10-Dec-2025 10:00 AM,,90.0,No,No,Online,15-Dec-2025 11:00 AM,PWD,ShivpuriKathla,171202.0,2.0,,,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 1, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Post-Monsoon,,False,True,Others,
2025_PWD_123775_1,dshala 9345-70,"Up-gradation of Dharamshala to Jule via Aghanjar Mahadev to Slate Godown road km 0/000 to 22/500 ( Package No. HP-04-405) Under PMGSY in Tehsil Dharamshala, Distt. Kangra H.P. (Under PMGSY Maintenance)",SH - Restoration of road damaged due to laying underground optical fiber cable and Smart city Ltd. on Dharamshala to Jule via Aghanjar Mahadev slate Godown road portion km 0/000 to 12/000,Works,Open Tender,Percentage,Civil Works,No,No,,17-Dec-2025 06:00 PM,,75.0,No,No,Online,24-Dec-2025 11:30 AM,PWD,Dharamshala,176215.0,2.0,"9,07,047",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 3, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 1}
2025_PWD_114149_15,PW-KD-E-Tender/2025-26-3188-93 dated 23-08-2025,C/o link road to Bally Km 0/00 to 2/240   ROFD between Rd 0/885 to 1/135,C/o link road to Bally Km 0/00 to 2/240   ROFD between Rd 0/885 to 1/135,Works,Open Tender,Percentage,Civil Works - Roads,No,No,,08-Sep-2025 11:00 AM,,90.0,No,No,Online,15-Sep-2025 12:00 PM,PWD,Kotkhai,171202.0,2.0,"10,03,342",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 2, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Monsoon,,False,True,Others,
2025_PWD_123431_1,7328-36 dated 09.12.2025,Periodic renewal under Annual Maintenance Plan for Suan Bridge to Bhodi via Kharjar,"P/L Tack coat, 25 mm thick  Bituminous Concrete including profile correction and applying 2.5 mm thick Hot Thermoplastic road marking strips (Retro-Reflective) between Km 0/00 to 1/00, 1/00 to 2/00 and 3/00 to 3/650) (Year 2025-26 Additional KMs)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,,16-Dec-2025 09:00 AM,,75.0,No,No,Online,23-Dec-2025 10:30 AM,PWD,Jaisinghpur,176095.0,2.0,"32,73,179",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 1, 'Nallah': 0, 'Nalla': 0, 'Road': 1, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 0, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'bridge': 1}
2025_PWD_124298_1,PW-KMS-AB-NIT/2025-26-6597-98 dt 19.12.2025,R/O Snow/rain damage on various roads under Malendi Section,Hiring of JCB for removal of snow/slips at various roads under Malendi Section,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,,23-Dec-2025 05:00 PM,,60.0,No,No,Online,30-Dec-2025 11:00 AM,PWD,Kumarsain,172029.0,2.0,"1,98,000",,,,,PWD,True,"{'flood': 0, 'landslide': 0, 'flash flood': 0, 'heavy rain': 0, 'embankment': 0, 'Drainage': 0, ' River': 0, 'Khad': 0, 'Silt': 0, 'Bridge': 0, 'Nallah': 0, 'Nalla': 0, 'Road': 0, 'Culvert': 0, 'Lake': 0, 'Relief': 0, 'Erosion': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'dam': 0, 'irrigation': 0, 'rain': 1, 'pond': 0, 'recharge': 0, 'bank': 0}","{'Flood Lights': 0, 'pipe': 0, 'pipes': 0, 'supply': 0, 'beautification': 0, 'installation': 0}",Post-Monsoon,,False,True,Others,
