District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.13316412933965238,1735
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,-0.11887108407369475,3280
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.1422773969225488,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.21777507961279377,6170
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,-0.10706827717442666,1984
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.2285345859805102,5086
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.18594014048456642,4979
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.30425915370171674,31455
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.13967728874674054,19175
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.1785038275268802,22205
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.21858063833346852,3082
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,-0.2941592892606304,28903
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.15903753580456992,9568
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.16269894781470953,4738
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,-0.06707037487169251,2055
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.2440647223056891,2964
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.11205357810061543,2483
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.22070540959963844,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.2387446848745121,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.14789933249309822,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,-0.16426092753728055,3617
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,-0.0774924949363426,3240
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,-0.16964101627757022,5537
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,-0.15547279650304968,2531
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,-0.20843831380208333,2025
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.2813946190955514,10183
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,-0.15585451009978438,6406
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,-0.13179291564148743,1540
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,-0.16848290673393398,5279
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,-0.18603634973715621,1368
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,-0.15696450456286332,6193
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,-0.13257891375683567,3623
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,-0.20607655867400262,2093
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,-0.12356732164551835,2315
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,-0.15694485856473558,5843
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,-0.15568840365033598,3181
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,-0.13069672739205018,3607
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,-0.5390699730260341,18687
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,-0.14366658528645834,2040
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,-0.159471563652714,10234
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,-0.13468968582294102,8129
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,-0.20139089988095918,2192
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,-0.1688964580099217,4630
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,-0.11804366573210685,1085
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,-0.1287251957694847,7052
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,-0.2537565976507405,21270
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,-0.08470739664256433,5519
KULLU,HIMACHAL PRADESH,BANJ>R,120783.479717,539289150.149,-0.1528832535100183,10381
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,-0.343699502046694,39973
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,-0.149876703508444,11369
KULLU,HIMACHAL PRADESH,MAN>LI,131131.831245,754929152.076,-0.3760378446265688,14581
KULLU,HIMACHAL PRADESH,NERM>ND,112831.86885,412306168.515,-0.06407562024665601,7920
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,-0.2633868692596326,13950
L>HUL & SPITI,HIMACHAL PRADESH,L>HUL,619073.239131,6607881202.05,-0.5432366703081517,127924
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,-0.14268198821504238,2950
MANDI,HIMACHAL PRADESH,BALDW>RA,53370.3099318,95711588.3732,-0.13428406359776895,1837
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,-0.1031972857399788,4333
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,-0.13278084251620864,10334
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,-0.18354726361014323,4556
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,-0.1315674393756335,3453
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,-0.1743370388371968,5236
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,-0.12524756747650984,10829
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,-0.16668279879581432,1753
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,-0.15127500612637523,1602
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,-0.09875180878811246,4934
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,-0.15637250952719417,7782
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,-0.11470928429567963,964
MANDI,HIMACHAL PRADESH,SARK>GH>T,63811.1149858,163069333.256,-0.14806720058313397,3135
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,-0.09048913791930216,4822
MANDI,HIMACHAL PRADESH,THUN>G,103584.856507,307461923.098,-0.14213270789783553,5905
SHIMLA,HIMACHAL PRADESH,CHAUP>L,98249.8836627,301485874.957,-0.1601933311789527,5784
SHIMLA,HIMACHAL PRADESH,CHIRG>ON,127653.524402,631168281.701,-0.14408082695444566,12127
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.383207,346079791.56,-0.2073654135756153,6643
