revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.21918111165364584,19200
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.19533507376331896,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.1738192780300604,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.2193838632797141,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.24562238049872043,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.24907669431475393,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.23200267871005534,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.26750383013318824,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.15654414417053078,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.20744534768588022,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.20533149840610174,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.15509071445704103,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1259910163662239,5270
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.1873453810908937,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.2747311511671687,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.22545876935762094,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.19406419439816439,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,-0.2169343348164888,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.22791991595882977,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.15232111076018173,4168
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.16608463399672846,9170
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.2275177082758716,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.2520571734278467,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.23284005545805866,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.2148388638748728,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.1804882390175846,3931
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.2903638996301908,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.2699371875983942,5955
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.2899409246372344,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.2305927315084406,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.2491112438563375,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.25248286576704543,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.27416835862903,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.24985524955751798,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.25516210517773996,5584
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,-0.23624665116841814,2825
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.21483942717037807,22139
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.21295940273899816,17997
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,-0.20543032990980367,9805
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,-0.21762535719576473,12024
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.1789025230429984,6852
