revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.026011769732943,19193
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.008220290464909198,2835
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.03969671543634344,5458
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.034037158897649966,17787
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.0018902242231103477,5028
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.018758674397919,1842
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.07546634225690128,2212
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.09689618844901567,1808
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.004292956649033002,3798
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.0495173335829295,3953
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.030413814948637014,3579
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.018325968271436933,6381
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.015644219008087545,5269
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.02026887730189732,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.013820519883601732,8711
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.00912932749739745,9666
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.02535217727802137,8549
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.05402451825101058,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.0019473069699039937,4948
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.09291006437541197,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.03914843238877985,9171
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.07205171623829712,5661
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.06610477825073659,4688
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.021497263937053795,2994
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.0003027110442701156,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.060187534593316744,3931
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.12221850515613748,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.04460229190995508,6971
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.05498622762266621,3294
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.033408235403207635,10400
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.024695909056285367,6141
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.10748398679021186,5499
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.15739387757431444,4449
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,5.48492843422039e-05,6670
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.026799412224236437,6096
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.0010947544232108584,6708
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.00010764325025133811,22116
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.03275612654929602,17987
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.008506412821464282,9798
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.024519953442421413,12017
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.021683753093826436,6848
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.008953461215533493,5669
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.031664351904187475,2678
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.03607834703289465,9453
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.015412572469955747,11002
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.025111307485162705,8351
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.05095549124146716,5054
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.05136225819587707,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.18088852803280192,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.01661315449777175,7170
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.002981196786399384,13507
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.011592200974997071,15471
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.006098342161461665,5862
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,-0.00025587333119746496,15451
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.015204499196266659,16957
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.04900794099028428,16124
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.0959922994792939,20468
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.014715174846100208,13064
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.038598332836869365,7101
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.040737593895824147,11907
