District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.12054094008783431,1734
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,-0.10314246682011939,3277
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.12858433286175458,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.17953410068220046,6168
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,-0.10280421472364856,1984
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.2179570350909538,5085
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.161305355369937,4981
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.4273346319184869,25683
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.1926688333598439,13163
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.2281317049569457,7672
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.19814703048319882,3082
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,,0
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.1713014302843789,9568
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.17452691762488126,4737
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,-0.10318425310789234,2055
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.2039878497839376,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.11291699326907345,2483
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.17647215966111496,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.20244234060387709,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.13979283329656353,3010
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,-0.14190732905295042,3616
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,-0.11527605754573171,3239
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,-0.20832582154025922,5536
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,-0.1813885143555845,2531
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,-0.19559066960841048,2025
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.23301032511293332,10183
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,-0.19181293507795427,6406
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,-0.1464048311307833,1540
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,-0.1303079427699967,5279
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,-0.18138430411355538,1368
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,-0.10621493905517854,6189
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,-0.15784879090079873,3623
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,-0.1878772340091973,2093
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,-0.11613331154285059,2314
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,-0.15282967088974803,5844
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,-0.16770222981770833,3180
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,-0.15596939395727924,3607
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,-0.668326229034027,18691
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,-0.14389513568046455,2041
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,-0.13109544919965788,10230
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,-0.15931191031388411,8128
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,-0.1977906917013136,2191
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,-0.19762014555019838,4631
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,-0.1448811202637618,1086
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,-0.31740463646549605,2036
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,-0.36758159692949705,10379
