revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.15374899235881426,19199
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.12154349971498282,2837
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.07385320394565578,5462
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.1705472924844461,17801
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.2037120584796139,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.20337739890671605,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.17604780326367717,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.23282039172086616,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.10486523276881168,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.10492822457035202,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.10564993055313285,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.06588322072823967,6377
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.06877863280509057,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.12511095873932732,3499
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.1541339091013428,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.15603088164393605,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.10129987252496053,8551
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,-0.13346248432815178,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.15807870006927263,4951
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.10237146824333943,4171
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.08710351706253067,9171
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.10584790517600542,5663
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.15082369883245417,4692
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.12986554570730002,2994
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.08575902185737683,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.06701316416430285,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.17794174216312109,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.17593941279663752,6974
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.20880794004012979,3294
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.17835254872586223,10409
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.15996322706366004,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.1861003314523095,5499
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.2387154637025983,4450
