District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,,0
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,,0
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,,0
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,,0
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,,0
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,,0
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.2139289453281783,4983
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.17450139562754538,13996
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.1826728501298263,14996
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.19917452267927582,20154
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.20585614259354035,1267
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,-0.08996365293388538,28893
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.15569046449020815,819
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.22426230535328404,4107
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,,0
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,,0
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,,0
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,,0
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,,0
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,,0
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,,0
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,,0
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,,0
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,,0
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,-0.1894632058816629,1998
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.15178569198569372,6256
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,,0
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,,0
