District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.13591788356829404,1734
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,-0.05114914963885051,3280
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.13127589037012866,3663
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.10625272411206617,6166
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,-0.07578971099082091,1978
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.09395976781563607,5082
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.09950275041894707,4979
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.4448367753961505,31459
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.15210145574179837,19173
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.33096965432387104,22211
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.10573942247654727,3078
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,-0.6124190803812357,28906
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.22002499061193834,9570
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.09985660927600316,4735
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,-0.021968165201149043,2053
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.1490762591563027,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.09875830373456401,2480
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.12809428762882313,2350
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.12296282963632901,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.11551184069868814,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,-0.10421278624408013,3616
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,-0.026711621696566358,3240
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,-0.176125950895982,5536
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,-0.06662375863807952,2529
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,-0.08681862160011575,2025
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.09414472878828348,10179
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,-0.1972437076136807,6405
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,-0.06943066089184254,1540
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,-0.11138934514630494,5279
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,-0.09775683754368832,1368
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,-0.13003570108070184,6191
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,-0.061706151069445166,3621
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,-0.06762909752461012,2092
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,-0.0935086223104439,2314
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,-0.11125508549686003,5842
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,-0.11400550506399862,3180
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,-0.05361739651199057,3607
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,-0.6796264779049861,18692
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,-0.14310027313606227,2041
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,-0.10394231628292688,10231
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,-0.1618779487816266,8132
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,-0.08213896729630422,2190
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,-0.16250851487866338,4632
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,-0.061422110702584964,1085
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,-0.49062355960147497,7051
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,-0.5011380832745651,21270
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,-0.04985508380495221,5519
KULLU,HIMACHAL PRADESH,BANJ>R,120783.479717,539289150.149,-0.25001369408671453,10376
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,-0.5414059079465849,39970
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,-0.24579780570562565,11372
KULLU,HIMACHAL PRADESH,MAN>LI,131131.831245,754929152.076,-0.5867623179601248,14583
KULLU,HIMACHAL PRADESH,NERM>ND,112831.86885,412306168.515,-0.09761532353457665,7919
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,-0.41291972229069557,13945
L>HUL & SPITI,HIMACHAL PRADESH,L>HUL,619073.239131,6607881202.05,-0.7322046202427758,127937
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,-0.09156833454713983,2950
MANDI,HIMACHAL PRADESH,BALDW>RA,53370.3099318,95711588.3732,-0.12778602894973548,1837
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,-0.14182767705208815,4334
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,-0.0886723549588115,10326
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,-0.1581490396564077,4558
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,-0.06472753102829851,3449
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,-0.13386770283025906,5235
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,-0.06823591188598542,10824
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,-0.12407631138392858,1750
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,-0.0937537028502466,1603
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,-0.05271402582196816,4931
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,-0.112807661092044,7785
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,-0.05507175053391501,963
