revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.003190549976692776,19190
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.036057682178439535,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.029752979561367382,5463
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.025555906680076082,17793
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.062045739141448675,5027
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.042719045671120455,1843
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.0033870838434312484,2212
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.05043208605680365,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.004163209373431948,3799
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.03744876629004079,3953
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.026411417540992722,3582
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.00549989686569649,6382
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.018715421909486545,5267
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.024806885777932424,3497
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.0077790201538043904,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.0153035288228822,9671
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.06810113341992576,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.0841536294457164,3501
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.04996590220246514,4949
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.061048447814400233,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.008769947002503647,9171
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.0694490066900223,5662
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.05407911678875433,4690
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.019934477771053175,2994
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.026398243380045795,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.04566210676652728,3931
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.11301736270680147,4165
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.0018312804642226573,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.04065458833917966,3294
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.011713514687188491,10408
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.009804100633055845,6140
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.10614576612100919,5497
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.13500995768887672,4449
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.005512752121301006,6672
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.00030899126098552686,6094
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.0552095360920739,6712
