District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.1430400925342219,1735
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,-0.13480148804344197,3277
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.15927818664817311,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.1768160769293126,6168
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,-0.13920560207414986,1985
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.19026529835866812,5084
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.17517795509145423,4982
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.022368212356441212,31444
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.10164532501572358,19179
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.09329409936774041,22212
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.18625461339408877,3081
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,0.006602202418766219,28900
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.12158814178189335,9569
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.16168334007464508,4737
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,-0.12077170416096411,2055
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.1917766397357188,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.12323272127419578,2483
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.18236229887215546,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.1920918371619248,1312
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.14588242565346335,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,-0.13946180428023888,3616
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,-0.12530841591917438,3240
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,-0.17285086791639384,5536
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,-0.17577980309783683,2531
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,-0.1860792221257716,2025
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.20938533990434174,10186
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,-0.14245786497155988,6406
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,-0.15783184762896463,1539
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,-0.13852001000065142,5277
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,-0.17826267710903235,1368
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,-0.1254120119394777,6194
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,-0.1639534653417322,3624
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,-0.2007800310465689,2093
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,-0.11563202669214563,2314
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,-0.14756706743111414,5843
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,-0.15560803717691468,3181
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,-0.15274607481388505,3610
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,-0.030009105333503906,18687
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,-0.13911315319584866,2040
