revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.005828874918662208,19186
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.03590176197037222,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.021309949714185553,5460
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0413738907965464,17784
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.0799560546875,5028
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.037582169779603145,1843
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.024113883799557232,2210
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.038161057692307696,1807
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.022823797527112458,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.06952369819253178,3953
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.04801819836770266,3579
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.01928482844664437,6382
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.01645784926473314,5269
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.018722601773637333,3499
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.008742792981363465,8710
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.010182636771006342,9671
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.0623965906174186,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.07130084228515625,3500
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.037314295479628765,4948
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.06792515951924949,4173
