revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.06418818777596515,19194
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.03249996033467303,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.03409850481644418,5459
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.06687520173508643,17790
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.056219102469530005,5028
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.06532193264578531,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.09308519117766466,2213
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.13747836609055417,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.004126008293069517,3799
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.008970983531773467,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.0033062831869080118,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.012197456545187862,6381
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.023859816331129807,5265
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.07609517101290023,3498
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.008325073074065872,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.032438636158925525,9671
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.012831789230039647,8548
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.019038622174944196,3500
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.020569908065025254,4950
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.08281212246295103,4171
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.05443807959777506,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.08577538984899236,5663
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.06726896170992702,4693
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.022246247458362452,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.002118269171126015,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.057626370707147455,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.07247104163931198,4165
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.06348108589102369,6976
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.0721550636708664,3292
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.060427803049819144,10402
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.03787306582346527,6133
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.09826442649147728,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.14700363361623708,4447
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.011988858259723732,6667
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.036052311563640416,6097
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.002152606545057537,6709
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.005542404544347021,22132
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.04681607874759388,17988
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,-0.0019367179092095823,9800
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.027939181857638887,12015
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.024940947505915276,6848
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.00809986398342878,7338
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.030763439492784025,5959
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.03467235284722773,9453
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.023526258426555327,11107
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.07368065441960278,8355
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1507338420836219,5054
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.11546113491058349,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.22048408071016154,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.006868302306703278,7170
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,-0.00030795881928693955,13513
