District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.08280779388674128,1734
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,-0.0353868241489316,3273
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.0938808407845976,3664
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.13844789803984642,6169
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,-0.05067166065364189,1983
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.13794588672259095,5085
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.10572080327018112,4983
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.691033631730583,30978
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.3820894737856833,14993
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.6172764105525924,20155
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.07083505029836412,1267
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,-0.7542319622565637,28909
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.2824028862847222,819
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.10828100389768992,4107
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.008035701638253824,2051
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.19100236812289206,2965
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.05588858644055378,2479
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.17086794589428192,2350
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.17251471863025394,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.09089851696124626,3011
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,-0.10228889433674793,3615
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,-0.010344492044109834,3235
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,-0.346803190821406,5537
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,-0.059816137778799766,2047
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,-0.12895443966916134,1998
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.22152288158064856,6526
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,-0.378409420978868,2999
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,-0.06936498273882949,1539
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,-0.12160512469581873,5278
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,-0.09084286739570349,1053
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,-0.1546455403014979,6192
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,-0.06805775679277451,3620
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,-0.09566304330050089,2090
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,-0.06119641616390998,2305
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,-0.1269236626342648,5842
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,-0.16077701947842424,171
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,-0.056893246958017285,3609
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,-0.7721527445732131,18692
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,-0.12479109111188133,2023
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,-0.11683645685673086,10229
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,-0.28119117201914207,8130
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,-0.10573705665885846,1821
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,-0.12737393379211426,544
