District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.08139275542597263,1735
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,-0.0747543408408779,831
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.09685438042444898,3624
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.12331070055209685,6164
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,,0
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.132112551958133,4992
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.18437093098958332,4980
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.5238195197763685,31458
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.27172552323743027,19173
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.5472225758846171,22213
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.19047838492025268,3082
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,-0.7142916021638358,28907
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.3447649686503737,9567
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.19316188028061024,4738
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,-0.0361829792977308,2054
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.15977782791281842,2964
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.06876716951897412,2482
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.1422670819514967,2351
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.13822316433397397,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.08322523376322855,3009
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,-0.07787431024872096,3616
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,-0.04007846023168561,3239
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,-0.25108105556967025,5535
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,-0.12461189601732336,2530
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,-0.11641539321115366,2024
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.2100088834200707,10184
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,-0.3039892257990556,6406
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,-0.11003845016677659,1540
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,-0.10477673298213101,5278
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,-0.14117268671846425,1367
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,-0.141784332935603,6194
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,-0.09065670624622324,3620
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,-0.0869714361303851,2092
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,-0.06700976277880101,2316
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,-0.13808178840466157,5843
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,-0.14243200326707894,3181
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,-0.09168145291821127,3608
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,-0.6817381663111224,18692
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,-0.15382215545669248,2041
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,-0.10703672067773991,10233
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,-0.22253222824374386,8132
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,-0.12051873311509181,2192
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,-0.21887486440732293,4631
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,-0.07714026013790573,1086
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,-0.43924778795370767,7053
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,-0.46319788961134356,21272
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,-0.09671519262354322,5513
KULLU,HIMACHAL PRADESH,BANJ>R,120783.479717,539289150.149,-0.29136633009017204,10376
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,-0.5231095278451877,39971
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,-0.2904717801187099,11367
KULLU,HIMACHAL PRADESH,MAN>LI,131131.831245,754929152.076,-0.5515880206726154,14583
KULLU,HIMACHAL PRADESH,NERM>ND,112831.86885,412306168.515,-0.1239872819351599,7919
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,-0.43394783880494014,13947
L>HUL & SPITI,HIMACHAL PRADESH,L>HUL,619073.239131,6607881202.05,-0.6766024855006761,127937
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,-0.12428956858058346,2949
MANDI,HIMACHAL PRADESH,BALDW>RA,53370.3099318,95711588.3732,-0.10298714925883319,1837
MANDI,HIMACHAL PRADESH,BALH,110932.812375,224796541.537,-0.09766684008377141,3971
MANDI,HIMACHAL PRADESH,BALICHAUKI,208784.762799,536983555.596,-0.13670354437744991,10332
MANDI,HIMACHAL PRADESH,CHACHYOT,93196.5891255,236577902.291,-0.1654641340320237,3312
MANDI,HIMACHAL PRADESH,DHARAMPUR,99073.8427644,179387662.716,-0.09668873236251808,3455
MANDI,HIMACHAL PRADESH,JOGINDAR NAGAR,106934.715901,271474895.543,-0.15281123546719824,5236
MANDI,HIMACHAL PRADESH,KARSOG,132181.265752,563269326.619,-0.11514667764464981,9752
MANDI,HIMACHAL PRADESH,KOTLI,43592.5270251,91162223.5845,-0.14275887023368383,1752
MANDI,HIMACHAL PRADESH,LAD BHAROL,51376.754498,83008759.2762,-0.11640499921716606,1603
MANDI,HIMACHAL PRADESH,NIHIRI,96058.7477532,256533922.52,-0.14696939289569855,1
MANDI,HIMACHAL PRADESH,PADHAR,127773.309389,403779981.299,-0.19731897192320053,7780
MANDI,HIMACHAL PRADESH,SANDHOL,52190.6938867,50151879.8523,-0.08286271154633201,964
MANDI,HIMACHAL PRADESH,SARK>GH>T,63811.1149858,163069333.256,-0.11729732824831593,3136
MANDI,HIMACHAL PRADESH,SUNDAR NAGAR,109258.039605,250848848.377,-0.030669936527594265,881
MANDI,HIMACHAL PRADESH,THUN>G,103584.856507,307461923.098,-0.1628392942474479,5902
SHIMLA,HIMACHAL PRADESH,CHAUP>L,98249.8836627,301485874.957,-0.1607292330994898,5782
SHIMLA,HIMACHAL PRADESH,CHIRG>ON,127653.524402,631168281.701,-0.33357771556211857,12126
SHIMLA,HIMACHAL PRADESH,DODRA KWAR,102780.383207,346079791.56,-0.42466446464855506,6644
SHIMLA,HIMACHAL PRADESH,JUBBAL,110862.871514,302631160.351,-0.12619650768334553,5807
SHIMLA,HIMACHAL PRADESH,KOTKH>I,70894.792535,238491135.678,-0.10572688369266729,4569
