revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.00022080641281808501,19192
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.04051880173558657,2834
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.06361605067971467,5463
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.02048867319497573,17793
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.03770092712706001,5025
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.00761046505440583,1841
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.04453252386723169,2210
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.0513457407993553,1808
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.02728980330335007,3794
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.003037333247150004,3952
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.012984658672049483,3582
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.012852681908093598,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.02276314267179339,5265
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.01377156313792033,3498
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.016993637899300074,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.007086562479040472,9668
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.04654614186426352,8550
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.05592248998890942,3501
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.009534933766613015,4946
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.05971937744316223,4171
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.00014341809729061155,9169
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.0320207361116099,5656
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.03302230395648392,4689
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.022822711556990515,2992
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.05589115862283487,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.06312397617445863,3931
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.12015159579456783,4165
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.05466494010360639,6972
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.07226469797757822,3292
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.02392305772334784,10404
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.027152769187497455,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.09050682838446883,5495
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.1482914025834996,4448
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.009643124669160359,6671
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.06297045429860514,6096
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,-0.03860581454309453,6708
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0058853148724649,22133
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.03692380017514519,17994
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.022928904825597334,9804
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.030018090170354096,12020
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.028891770421083023,6846
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.0019122982233145244,7336
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.03476634926746339,5958
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.02346158118455833,9452
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.005867662231324331,11099
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.006910308344787926,8355
