revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.10484470224762996,19198
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.051977468091388083,2838
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.021540850684756325,5460
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.11540150666507473,17798
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.13369419171449512,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.13784289411764084,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.13357160579441793,2213
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.17273143222148804,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.1459713423879523,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.008462170654235083,3951
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.04158933415759209,3580
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.08634917160560344,6380
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.05821384438621156,5268
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.11489850725446428,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.07060660650360136,8712
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.11055738180675473,9671
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.052259113060606946,8551
