District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.022920343274679476,1733
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,0.02280581081135447,3277
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.040128388952036374,3660
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.017229542174896636,6160
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,0.011400992646587844,1982
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,0.005478293431660056,5076
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.10905198656569902,4982
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.2880294952610873,31455
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.14755460767671896,19183
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.2435537685789136,22211
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.10186272001994356,3079
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,-0.3907361573008926,28904
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.1659574853464603,9570
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.0748376008626577,4736
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.024563265754398107,2049
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.03780110505366148,2962
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.0012262894261267877,2480
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.01806988817580203,2350
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.08516700093339129,1312
