revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.23366599050339873,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.2299951171875,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.26990692268942373,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.22615473321143617,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.2121977588707363,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,-0.2104593670268735,6712
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.18207781987108193,22141
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.19061634416678244,17995
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,-0.1603783997883301,9803
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,-0.17943688333480584,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.15499911338217048,6851
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.1370353314247225,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.16175143862730704,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.17085500516177132,9452
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.14739733082294293,11108
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.13985141555972438,8354
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.11596255798702142,5054
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1298934578895569,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.2626191978142244,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,-0.14952760321325836,7170
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,-0.13808954549843205,13513
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.15737744850565427,15475
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,-0.16999914733969987,5864
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,-0.11190225494862405,15462
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.21595921091770054,16967
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.23281518745351432,16134
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.25026578903198243,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.15024077194399538,13067
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.15490755299964815,7105
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,-0.15119828054191842,11916
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,-0.18712631382110662,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,-0.18218571938688263,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,-0.19991025744031843,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,-0.23547977343377488,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,-0.16255322209110967,8640
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.1886669719181667,6986
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,-0.19852579738241263,5666
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,-0.1968152942528503,6951
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,-0.20119063880436797,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,-0.2295757604588366,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,-0.23494231913445618,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,-0.1821574434129641,15271
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,-0.10068318092414279,8516
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,-0.17921565169618264,5809
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,-0.2254561362401971,11795
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,-0.21396429228544694,5711
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,-0.12799814748906094,16112
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.225894728025017,44070
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.24346928609741114,28082
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,-0.2530311185396635,26000
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2850491330994337,18188
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,-0.30083373176567146,10090
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,-0.25626677788004293,32595
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,-0.2717760949772805,13177
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,-0.2188248138376306,14835
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,-0.2529648817178427,7922
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,-0.27841594126548624,17677
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,-0.2592218389621087,13354
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,-0.24700696101903463,3162
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,-0.25313726328485026,2387
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,-0.2524049702982811,4945
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.26737799220329345,11872
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.25622881161722294,10142
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,-0.24987718024896172,2769
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,-0.26535296615863024,2849
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,-0.24736673982383514,4786
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,-0.26241941511097727,13077
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.2087699800379136,3400
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.2711816792025254,5316
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,-0.18401347201670346,6230
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.1377098413469907,1526
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,-0.151570728398656,3039
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.11802817656930568,226
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,-0.19900531064641228,623
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,-0.2028347632908292,12886
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,-0.16833525780110042,4112
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,-0.21488220273083403,16768
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.2171174744311787,3332
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,-0.24464354515075684,960
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,-0.22289782875641884,4479
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,-0.19055050411739866,7400
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,-0.2646402433014461,8402
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,-0.2076290661775613,3160
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,-0.18593209111448591,2513
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,-0.13568215072155,2048
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,-0.26717324252746955,9192
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,-0.21328051562979589,1629
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,-0.20669848753674194,1010
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,-0.10055416242211265,1808
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,-0.2513921551693594,8820
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.21116916050580256,2235
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.23706108573747425,1699
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,-0.24865676919902116,2669
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,-0.2156339481405543,6630
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,-0.2525142393325258,1477
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,-0.22978918276422433,2298
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,-0.2091927124134714,1097
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.20251066675603618,2353
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,-0.19995899155372146,3809
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,-0.19918643072812273,343
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,-0.22777180891060078,8260
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,-0.23177042353963023,633
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,-0.22113512874172145,5247
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,-0.21356249049539694,1721
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,-0.18575490315755208,420
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,-0.18578165769577026,64
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,-0.21241951189331953,951
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,-0.2019174666058754,3170
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,-0.22791909535241137,5246
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.18821253609464497,742
Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.20459697179174116,2937
Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,-0.16620029343499076,36
Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.22554189818246023,112
Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.1899297290190434,1129
Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,-0.21701772903252664,11260
Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,-0.1965751286701894,10243
Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,-0.17854618219780277,5854
Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,-0.21268452094296184,5321
Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,-0.166827553881607,18768
Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,-0.1453423020373018,7694
Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,-0.16195797021250996,5649
Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,-0.22519024347854874,4720
Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,-0.24736360780205033,5682
Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,-0.22631497896634614,15600
Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.2685709593876472,54854
South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.2456482161307571,7773
Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.19530096135734706,4438
Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,-0.19303552480844352,325
Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,-0.19880070476412023,5088
Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,-0.17456416880933545,9875
Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,-0.21765906697185086,5311
Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,-0.17878231353191584,2417
Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,-0.17131240363389727,3709
Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.20178146086523893,4703
Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,-0.21186871229607632,5693
North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.2055329185912789,2055
Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.1911491453733972,3451
Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.1393829163658935,7879
Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,-0.17731133352704648,11642
Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,-0.21437978733537497,8694
Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,-0.19117439285221854,7026
Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,-0.23004459644029468,7559
Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.154227320723909,1372
Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,-0.18951154463072964,6534
Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,-0.18985593966705192,3515
Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,-0.22485626456940536,7105
Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,-0.2305485455655921,6933
Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,-0.1561292547098445,5804
Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,-0.143492842720368,11685
Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.2540374172353219,59204
