revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.11439792279148435,19197
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0670137435670883,2835
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.00036976743168087536,5459
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.11953835876018831,17790
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.14799382416438867,5030
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.1371887190481587,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1364426307023487,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.18092394323723712,1807
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.13666526392886513,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.012462177107819414,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.027502249605828824,3580
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.07164148698773301,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.06350165987829104,5270
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.11386913420575522,3499
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.05179568189684236,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.10260406065026623,9672
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.04782276492569355,8552
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,-0.07433827354690625,3499
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.1023139683941691,4951
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.05413683733760639,4171
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.05115741167075759,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.07632901196090715,5662
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.09556452460363174,4693
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.04364205298618069,2994
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.014827992246464763,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.05890592472746631,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.0741589018419868,4165
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.08584320873295495,6976
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.10414189756911514,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.1049409243502847,10406
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.060569191600290104,6140
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.10725936264857257,5495
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.1480427255418375,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.04701695657969593,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.0741304267714315,6095
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,-0.044529267653816235,6709
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.07885320361729549,22138
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.1068879996709521,17997
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,-0.033402040555151565,9798
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,-0.043697760444824506,12023
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.020507043767198224,6848
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.043936213393884205,7335
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.08464092820822752,5956
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.08302781323133726,9454
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.06360070431537236,11108
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.05137380999719311,8350
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.099476143697123,5053
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.08273837566375733,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.23836612973118101,2808
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,-0.025202288554469578,7170
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,-0.009756643725341888,13505
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.025267609889159652,15472
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,-0.028018675592065997,5864
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,-0.03982440904072,15460
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.12473897692772505,16963
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.15542102961030962,16133
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.19749560217825227,20478
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.030153917129753616,13069
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.014031574375439832,7105
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,-0.002772797868162341,11913
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,-0.07937983081923772,6433
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,-0.046702402619282095,7124
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,-0.06852070007367365,7073
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,-0.12558311321370005,8385
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,-0.05005914427425392,8641
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.037354048568677536,6986
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,-0.05812738322622463,5665
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,-0.07132076160209098,6948
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,-0.08247919582589562,8088
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,-0.026903094237762767,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,-0.18702603880576518,7851
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,-0.09979258841066516,15267
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,-0.009287960001842744,8511
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,-0.06842301153409946,5807
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,-0.054501424022543245,11794
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,-0.11451433335112322,5709
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,-0.04189091816880315,16109
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.22482659079434056,44068
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.25807521068322237,28082
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,-0.23138385709168366,25997
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2943114898777286,18187
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,-0.30477009014303946,10089
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,-0.26675056063807756,32594
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,-0.21490515119112008,13173
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,-0.1367063989693925,14835
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,-0.22868623059205334,7920
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,-0.22843008254508487,17675
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,-0.1845773537870346,13349
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,-0.09259556637534612,3160
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,-0.12049579979936897,2387
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,-0.1181036692992769,4944
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.18855855293990648,11869
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.16847875083218267,10139
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,-0.09727429481666328,2766
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,-0.10410399619383995,2849
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,-0.13189851607399425,4785
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,-0.22482660880736138,13075
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.12058946924302184,3399
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.10849789241493578,5314
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,-0.04897303572817166,6229
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.022880574223876314,1524
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,-0.01661861821224815,3040
Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.03374734178053594,226
Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,-0.13929315018998295,623
Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,-0.11622635381595417,12883
Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,-0.048314577066918656,4109
Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,-0.1565218643531565,16767
"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.05691903378783154,3332
Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,-0.08261202176411947,960
Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,-0.08012480094742701,4478
Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,-0.09376979518581081,7400
Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,-0.16150855881794773,8398
Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,-0.022605198465242903,3161
Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,-0.051097600975629105,2511
Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,-0.056789802584813524,2047
Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,-0.16510968234777995,9189
"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,-0.08815950378455437,1629
Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,-0.02889151521196923,1009
Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,-0.03358721257313392,1804
Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,-0.13196811801537328,8814
Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.17813607594106703,2234
"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.05277347958080896,1697
"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0965517356595074,2667
Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,-0.08868066560955888,6628
Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,-0.11878820486508088,1476
Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,-0.09663523307405039,2297
Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,-0.014338666505187097,1096
Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.016585703609752006,2352
Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,-0.05037718652959069,3809
Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,-0.012914878633905082,343
Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,-0.1755031016466477,8263
Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,0.00709824313484662,633
Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,-0.07618749162148475,5245
Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,-0.00879762283591337,1720
Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,-0.0008990512007758731,420
Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,-0.020753413438796997,64
Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,-0.021799699883711967,950
Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,-0.04460039108709582,3170
Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,-0.0938028459528957,5247
Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.012999844358295123,742
