revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.024741984914684635,19188
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.029026246709783255,2836
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.021735577705578928,5460
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.03534227840467968,17791
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.0837357083087413,5030
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.010973566586209326,1843
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.03435722864756905,2213
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.024864302389117438,1806
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.032233220150596216,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.10610150530945643,3953
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.07722481249563182,3577
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.035844856361445354,6381
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.006467622501558049,5265
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.016047815595354353,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.02077953524278653,8712
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.007297435796392727,9671
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.04678047150739324,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.04905559390434097,3499
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.04210262414180871,4950
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.023059784623143315,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.02118321898043084,9171
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.04690792643516577,5663
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.031598688696351504,4692
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.059754468540456844,2992
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.08486825333160608,735
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.032216983565294864,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.11544007197401585,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.030201962234777047,6976
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.06340031950996367,3294
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.0016459320669618724,10405
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.009624207169327253,6139
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.10791613094324282,5496
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.13201683373759976,4448
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.02066216418768155,6670
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.00520961335115043,6093
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.019719531908364916,6712
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.014976332888009184,22131
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.04122585494279172,17988
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.0276645395707111,9800
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.020617251389829835,12016
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.0051045547338246676,6846
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.02895920954355189,7335
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.05443198445501385,5956
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.04743250932643023,9450
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.011635248606494043,11102
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.01848882935243118,8346
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.0184482779212932,5049
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.03538723111902393,159
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1531494532154869,2806
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,-0.03377847273423321,7163
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,-0.02344728307136427,13504
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.028577100209267903,15465
