revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.0602248611661029,19179
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.014497362844362245,2836
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.045058670225630836,5459
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.11651651794179824,17798
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.0015478929358335276,5025
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.011307052471556226,1843
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.08139187641367787,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.11543154017200903,1807
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.046219257656980046,3799
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.06825204263294089,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.065175061785309,3580
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.030029579046620337,6381
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.04888276710003558,5270
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.07456208365615623,3499
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.0009715102485531494,8711
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.0093069650517871,9670
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.03337463600229194,8549
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.039680772887033304,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.0072205135571303865,4949
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.0552144383115789,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.01585262233279495,9171
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.10105309036669904,5662
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.08089028656304924,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.00604198292723957,2994
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.00891463005024454,736
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.017562470382737,3932
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.1020206447751561,4164
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.02212375174221103,6973
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.06687758630452623,3294
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.008474308005485341,10407
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.01807474255309472,6141
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.14211805308948863,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.13787003951885812,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.0046592516894106845,6673
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.010346035508198702,6094
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.009645195160798852,6711
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.03149408821062853,22125
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.03198912139334568,17993
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.003991031860774985,9802
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.016376610227441097,12022
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.03161025096058602,6846
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.053659269331066003,7337
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.07629064666860734,5958
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.04451768182274853,9448
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.059689849070308984,11105
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.04671173278443114,8350
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.04726348460227835,5053
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.038448870182037354,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1153415777744391,2808
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,-0.019036776654187307,7166
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,-0.022893620737387814,13510
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.07780688047470681,15476
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,-0.03244624066320318,5864
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,-0.03886836831602839,15455
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.08921308336987119,16963
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.08341097154585375,16126
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.07925445298762394,20473
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.036893484038816156,13066
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.03008845422476723,7102
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,-0.04599194481442279,11913
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,-0.006692009345867125,6431
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.025746644856268416,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.02177917609963424,7070
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,-0.03553726472927414,8384
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.01189852770714969,8641
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.02800896938808051,6982
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.04154948319112063,5662
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.02174267398894082,6947
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.01733964815063099,8085
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.06859080740152887,7526
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,-0.040214173233879505,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,-0.008271265435858965,15270
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.02156832522284069,8514
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.053411174686800414,5807
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.07841252419251177,11791
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.042954686144138436,5708
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.07399309041113827,16110
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.021646734972612176,44049
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.06852066729173716,28076
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,-0.03726824160432058,25989
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1453468418393996,18188
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,-0.12316289623854064,10090
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,-0.04220692799172639,32581
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,-0.1299019824033444,13175
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,-0.051820654550416415,14829
Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,-0.09995101164134482,7923
Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,-0.08168578127652351,17673
Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,-0.06483835685460278,13352
Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,-0.064677483746614,3161
Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,-0.09035795519686844,2385
Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,-0.07810321672063043,4944
Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,-0.09886226642803732,11869
"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,-0.07284371804871015,10132
Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,-0.026810518969435603,2769
Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,-0.03511419058599234,2849
Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,-0.03887747123488614,4784
Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,-0.05447902314610033,13070
"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.04419509887695312,3400
Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,-0.04568109377756056,5315
Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,-0.05345963413632304,6229
Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.028758531797112248,1523
Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,-0.05686601839567486,3040
