revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.1492096600770789,19193
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1249497825617182,2838
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.07083700445846114,5461
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.17321957756743467,17795
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.23351609183220284,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.21057334233416983,1843
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.2063400330610314,2213
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.24982060590061844,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.09356263925200606,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.05176368275041129,3951
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.08785910153522172,3580
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.059047241497981656,6379
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.07429579703664815,5268
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.13209316206809216,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.13833527809057264,8714
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.1906200611618449,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.12499768708881578,8550
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,-0.15003246610195958,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.16989458666479454,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.12944412597188099,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.07665452714914014,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.13422758226025847,5663
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.1657568822274779,4694
