revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.0015261993654710217,19189
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.034096119015715846,2838
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.032080031192071354,5462
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0317135756455904,17795
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.04130788319146455,5025
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.0233799961280409,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.02554993254705496,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.07784630990015201,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0032239635722645966,3798
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.02365658006255339,3951
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.006126779740513003,3582
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.010139044399919181,6380
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.011710571821918295,5269
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.027651375906808037,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.005257893319931511,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.01703303706595427,9671
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.06906616625025588,8549
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.09205872819819337,3501
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.035982822702523794,4951
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.049763037700557046,4171
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.00988718923876282,9166
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.037074178383518085,5658
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.002109598508908402,4693
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.031256216732575934,2992
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.04400857332765328,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.029871448738043815,3932
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.0964072488902912,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.024252903435819893,6975
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.04584672818931311,3292
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.01620564974271334,10400
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.0027933740359605904,6141
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.08768575695052415,5497
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.13447121851469432,4449
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.015156331965677458,6672
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.008853593888547902,6097
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.034173435240179934,6709
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.00986049603149039,22132
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.017534945061369968,17989
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.03356990892059949,9800
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.03899133465384135,12014
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.053159330158281,6847
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.02154521471733845,7339
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.00693327250559137,5954
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.006409345827275249,9449
