District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.0692795134195682,1734
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,-0.008899390897433836,3279
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.06525435938727038,3661
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.043098562322587186,6165
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,-0.013971170189999212,1985
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.015655298264952808,5079
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.13892352557096171,4982
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.3403090495070464,25687
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.15816434721642245,13171
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.21598391057614005,7675
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.1350177642237486,3079
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,,0
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.18834209770888827,9573
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.09433005311798773,4735
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,-0.016989650317335223,2052
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.07086077650227206,2964
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.04918244920556916,2482
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.05711971851105386,2350
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.09867058177985767,1313
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.06292471479862294,3008
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,-0.06581906512775253,3616
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,-0.02262852978802051,3239
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,-0.1453825559230209,5536
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,-0.06211979177933705,2528
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,-0.06894258475597993,2025
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.05521360517824688,10179
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,-0.1557192313460863,6407
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,-0.09610087473412626,1539
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,-0.01821637917468898,5275
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,-0.06276511448355775,1367
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,-0.02370126469888955,6194
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,-0.09091131756938932,3622
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,-0.062401463070726824,2093
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,-0.032796665382714675,2316
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,-0.05264419566108135,5844
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,-0.06663260948425714,3182
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,-0.04677417107188626,3609
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,-0.5615308570759765,18690
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,-0.08080785546683611,2041
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,-0.07053651429415682,10232
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,-0.14366980681573607,8131
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,-0.1105189219008397,2192
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,-0.1163390585979684,4630
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,-0.08702787759666619,1085
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,-0.2621875,4400
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,-0.32357620152395633,10540
