revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.23744661227768085,19201
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.21894667600560475,2838
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.1954768615097113,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.230014374122191,17800
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.2676986909675636,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.27541594598401914,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.26529504074744525,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.2820513521260883,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.2350663785023678,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.2434769236182443,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.23545334454258826,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.2275261173869733,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.154479193217114,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.22543116168817837,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.33260893367533567,8714
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.27257654719641566,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.2566068112522653,8553
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,-0.25926022880898414,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.2577855814254342,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.2796764606996224,4171
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.2950657564148861,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.25840649651092235,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.25697615972518106,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.26150614556387686,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.25925160877740205,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.24621960688207156,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.3225630358669887,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.2568867738898144,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.25767079470551973,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.23949076735243974,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.2260046573540785,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.2549418279474432,5500
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.30366744086651876,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.21866680267027575,6673
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.25056502317353824,6097
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,-0.26694078813379823,6713
