revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.026302526870733898,19192
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.05528315193977383,2838
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.03581467834796895,5459
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.005365612520664912,17797
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.09062715589573389,5028
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.06296442432039764,1835
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.0020776764164126015,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.03941475956264683,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.003731318022075452,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.0365300580011457,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.005092309880429709,3582
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.006336413623957476,6381
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.006042987888632961,5270
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.020706896306310733,3499
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.017826379960865727,8708
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.01053843477024067,9669
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.06454202992766678,8552
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.0729598628558693,3501
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.05530777748184975,4950
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.06510120831756848,4171
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.00424201656695528,9171
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.04871715198863636,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.036769484091790636,4693
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.055066168546994955,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.07729926316634468,736
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.005738925278808469,3931
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.05176271069951418,4165
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.02947275480956681,6973
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.008440602527796751,3294
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.014597761077748902,10407
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.04785997720028756,6140
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.05918647560514157,5492
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.088359135361181,4447
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.057036685514664544,6670
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.035257672973893345,6091
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.054124107303988915,6710
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.0297443815663127,22130
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.01799012248399975,17988
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.05011550107926942,9803
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.051087898588315445,12018
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.004595963197333791,6848
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.04877425367029045,5670
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.018767844749262654,2678
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.028524781565460282,9448
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.015829111956891385,11004
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.022290032477551472,8342
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.03348087726253094,5050
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.05031523108482361,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.12851722421235315,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.007315979046510715,7163
