revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.07160702920446996,19192
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.019530770307529473,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.03817392687148266,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.081500589130889,17798
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.07555236634356668,5029
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.08178437719898772,1843
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.10127803700787957,2213
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.13006974954520706,1808
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.08922629908511513,3800
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.01413920195290266,3953
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.01655485535519939,3582
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.03183014250847987,6380
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.03158652691993077,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.08438494001116072,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.028023539297646116,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.03664730125660735,9672
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.022602731587106586,8547
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.00437592765461612,3501
