revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.01579307487376081,19191
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.04472671207487163,2836
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.05658588109108957,5462
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0013667834710428825,17789
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.0617623461933485,5028
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.02588583228386405,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.025334167135403415,2211
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.04659447108532856,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.019292038828330863,3795
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.043800267152716295,3953
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.01717466084326622,3581
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.0038823822782151395,6379
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.007771781166703872,5267
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.011234316182081977,3496
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.01306044190602088,8712
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.013642147893731096,9671
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.05136294337604885,8551
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.07111239188058036,3500
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.03974334833911394,4951
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.07872227991530216,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.02045844602522453,9172
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.06471986524542131,5658
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.04882005179027441,4693
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.025387369452016383,2995
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.04616419647050941,736
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.021512208413119474,3931
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.07407803494236312,4164
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.005836765153692403,6976
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.006843173149215429,3294
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.009712468469078774,10408
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.03046279457488601,6141
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.05912161862126,5498
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.10236438040412874,4449
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.041772521323054077,6671
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.025624424585733763,6097
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.04937437691762422,6712
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.014839295390240356,22139
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.001380040421626381,17990
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.04256689629984345,9801
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.052959836368494134,12018
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.05309742187785211,6848
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.017284465540886054,7341
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.011419329254893472,5955
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.005698579473446018,9447
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.013609231774645052,11102
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.010905528934013062,8347
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.011464700070367387,5053
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.0015916813164949418,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.14632635306768607,2808
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.043392617559692606,7163
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.027397278351767865,13505
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.0018799835962250058,15477
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.02652286775524565,5862
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.024770952350572042,15460
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.0009733340908373603,16956
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.016976850373404368,16128
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.05506401421836054,20461
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.014605087260415869,13063
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.03402107860853665,7101
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.03625995113907693,11910
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.06724328322773274,6429
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.07520791535160637,7124
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.09264477159211457,7070
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.007525833642997351,8386
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.06634297495667761,8638
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0767238565061292,6985
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.08231338541379359,5665
