revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.096698209214777,19192
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0411856365237473,2837
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,-0.052362363431462874,5461
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.11782928456511206,17802
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.05498063623561469,5029
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.04059321099425839,1841
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.10570498887521888,2213
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.14183587943558143,1808
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,-0.03665998539652394,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,-0.07472791454460047,3950
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,-0.06451606856984575,3582
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.06333916167113073,6382
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0570440026292495,5269
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,-0.09746436418805804,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,-0.00598539001149688,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,-0.051038216716302535,9672
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,-0.019969847405257906,8552
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,-0.030310412901348477,3497
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,-0.06247280611850248,4949
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,-0.07990684033811721,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,-0.053474937779139524,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,-0.12031994835805085,5664
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,-0.13898972851396063,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,-0.05518557336772224,2995
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,-0.055136552497522154,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,-0.056300890836907355,3931
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,-0.12676392334277461,4165
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,-0.06710577817916323,6974
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,-0.08265115626126918,3293
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,-0.04349059618647886,10405
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,-0.04240081876603739,6138
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,-0.12690593069478542,5499
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,-0.15751899633514746,4450
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,-0.028206414823284787,6671
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,-0.043013907801473,6093
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.0038596191338049215,6712
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.04251939079852873,22128
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,-0.037773215874762005,17989
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,-0.011919322992044845,9803
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,-0.0008127411494149155,12021
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,-0.0018978636955546441,6848
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,-0.020073132424003746,7340
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,-0.049347261944652825,5957
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,-0.06892024365916274,9452
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.060990385413384494,11108
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.07464959929480751,8351
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1001338811527496,5053
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.10519137382507324,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.11890454849286636,2808
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,-0.055319255602083624,7166
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,-0.04293933056662317,13506
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,-0.04853740813204948,15471
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,-0.06061399907515161,5854
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,-0.033044724895213574,15463
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,-0.09250088935400089,16965
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,-0.10393574301078602,16132
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,-0.11715399026870728,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.04951238040810175,13062
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.01700975121678533,7104
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,-0.016805071954863297,11910
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,-0.079160225700854,6433
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,-0.059576180110242447,7115
