District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.03081476351324699,1733
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,0.009528335236135672,3278
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.03175064879036992,3660
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.0055943358493733145,6164
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,-0.004857871173970274,1982
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.005224438539640172,5080
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.08495534873870482,4980
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.14433201870488727,31449
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.07729206461223533,19174
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.16821811200261708,22210
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.05390848901295824,3079
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,-0.16756508163927336,28900
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.13302204042772783,9568
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.058938440727709214,4735
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.03508564652811587,2054
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.007793019818551788,2964
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.007053065299987793,2480
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.005445210071320229,2350
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.02001756274973163,1310
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.0019203406992987216,3004
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,0.008601810804800481,3613
