object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,2198876.0
02-023-00005,5442181.0
02-024-02121,999811.0
02-024-02123,48138957.0
02-024-02128,51974320.0
02-026-00011,1021680.0
02-026-00014,4102956.0
02-027-00029,991870.0
02-027-00031,49801082.0
02-028-02854,151214724.0
02-028-02858,8080288.07
02-028-02859,146303421.0
02-029-00065,905765.0
02-029-00068,883651.0
02-030-02104,4902706.0
02-030-02109,659666.0
02-031-00058,1337843.0
02-031-00062,62684485.0
02-031-00063,555907.0
02-032-00048,968437.0
02-032-00053,261916.0
02-032-00055,195736.0
02-032-01637,8508741.0
02-033-00037,719626.0
02-033-00038,4563379.0
02-033-00041,608626.0
02-033-00047,1500002.0
