object_id,Repair and Restoration_tenders_awarded_value
02-024-02110,1057162.0
02-024-02111,829398.0
02-024-02113,16483838.0
02-024-02116,15183780.0
02-024-02121,711049.0
02-024-02122,76743612.0
02-024-02123,139517980.0
02-024-02127,13277844.0
02-024-02129,199052.0
02-028-02855,718301.3
02-028-02858,7737314.79
02-029-00069,14262905.0
02-031-00058,1643120.0
02-031-00059,682378.0
02-031-00064,414896.0
02-033-00034,328400.0
02-033-00036,350000.0
02-033-00037,3299185.0
02-033-00038,3057868.0
02-033-00047,1630661.0
