object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,1342440.0
02-023-00005,876183.0
02-023-00008,1273553.0
02-024-02119,1088347.5
02-024-02122,707955.0
02-024-02123,72804274.0
02-026-00011,2656545.85
02-026-00017,924172.0
02-027-00033,7150835.99
02-028-02855,4048248.9699999997
02-028-02857,588039.4
02-028-02858,349494261.9
02-028-02859,6240485.9
02-029-00069,9003881.0
02-031-00058,949281.0
02-031-00059,4015431.0
02-031-00062,4750377.0
02-032-00055,1977769.0
02-032-01637,1667730.0
02-033-00038,896688.0
02-033-00043,42503343.0
02-033-00044,4363823.0
02-033-00047,130982065.0
