object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,13421362.8
02-024-02122,18123457.0
02-024-02123,1845570.0
02-024-02127,442533.0
02-024-02128,8304037.0
02-026-00014,7931064.0
02-027-00019,880000.0
02-028-02855,20161761.0
02-028-02858,2506014.04
02-029-00066,31788889.0
02-029-00069,874694.0
02-030-02106,2168788.0
02-031-00058,1789413.0
02-031-00059,8918293.0
02-031-00062,3845146.0
02-031-00063,263835.0
02-031-00064,53390960.0
02-032-00048,368487.0
02-032-00050,14780271.0
02-032-00051,2724078.0
02-032-00052,1014486.0
02-032-00053,1889282.0
02-032-01637,9002864.0
02-034-01706,73048924.0
