object_id,Repair and Restoration_tenders_awarded_value
02-023-00001,995000.0
02-023-00003,40199000.0
02-023-00005,97031956.0
02-024-02118,673538.4
02-024-02123,53379348.0
02-024-02128,12619519.0
02-027-00025,2985328.0
02-027-00027,2015659216.0
02-028-02858,9165094.08
02-028-02859,1600411.5
02-029-00066,4068455.0
02-029-00068,1557931.0
02-029-00069,69606834.0
02-031-00058,2086055.0
02-031-00062,49413771.0
02-031-00064,1271818.0
02-032-00050,471326.0
02-032-00055,1351098.0
02-032-01637,21468293.0
02-032-03318,2177902.0
02-033-00035,643773.0
02-033-00037,4557681.0
02-033-00038,48150973.0
02-033-00047,10129166.0
