object_id,Repair and Restoration_tenders_awarded_value
02-024-02122,1299764.8
02-024-02123,1184410.0
02-024-02128,945000.0
02-027-00019,742000.0
02-028-02855,62541744.0
02-028-02857,14524305.0
02-029-00066,50465390.0
02-029-00068,736382.0
02-029-00069,7880913.0
02-031-00058,1711236765.4
02-031-00060,1145851.0
02-031-00062,7171796.0
02-031-00064,2739338.0
02-032-00048,2161298.0
02-032-00050,887237.0
02-032-00051,4253638.0
02-032-01637,884080.0
02-033-00034,33169658.0
02-033-00043,27730231.0
