object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,104176072.0
02-023-00006,1141068.0
02-024-02123,80657386.52
02-026-00014,5428928.0
02-027-00026,4939134.0
02-028-02854,1382416777.0
02-028-02859,3060354.86
02-029-00068,987524.0
02-029-00069,1282404.0
02-031-00058,3294875.09
02-031-00060,2748882.0
02-031-00061,40694539.0
02-031-00062,9972917.52
02-032-00048,798238.64
02-032-00049,316662.0
02-032-00050,8472374.0
02-032-00056,144149.0
02-032-03318,167700.0
02-033-00034,728169.0
02-033-00035,1033940.0
02-033-00038,6599814.0
02-033-00047,1879873.0
