object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,2008759.0
02-023-00005,78954182.0
02-024-02110,862350.0
02-024-02116,1325639.0
02-024-02119,272300.0
02-024-02123,62420020.02
02-026-00012,60826802.0
02-026-00014,230042931.0
02-026-00015,22694582.0
02-026-00017,24425857.0
02-027-00018,670020.0
02-027-00029,3661445.0
02-027-00031,48354265.03
02-028-02858,1957839.4
02-029-00065,7586870.0
02-030-02106,4631118.0
02-031-00058,1790727.0
02-031-00064,84460246.0
02-032-00050,16100105.0
02-032-00053,519145.0
02-032-01637,7684341.0
02-033-00035,30358937.0
02-033-00037,46456274.0
02-033-00044,749653.0
02-033-00047,1260000.0
