object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,16184435.0
02-024-02116,65435341.0
02-024-02123,5593952.5
02-024-02128,777898.0
02-026-00014,4130408.0
02-027-00030,31776681.49
02-027-00031,4935382.0
02-028-02855,30605603.0
02-028-02858,2353353.3499999996
02-028-02859,126866443.0
02-029-00065,1049693.0
02-029-00068,1622099.0
02-029-00069,52363241.0
02-030-02106,2619248.0
02-031-00062,2973517.21
02-032-00048,2515723.96
02-032-00053,760533.0
02-032-00056,1241313.0
02-032-01637,13884230.0
02-033-00037,2774503.0
02-033-00038,848854.0
02-033-00044,1477254.0
02-033-00047,1992928.0
