object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,8485334.0
02-023-00008,1327537.0
02-024-02121,57261840.0
02-024-02123,77086893.0
02-027-00025,9029234.04
02-028-02854,1591539.85
02-028-02855,3566742.0
02-028-02859,994806.98
02-029-00068,2499976.0
02-029-00069,1992353.0
02-031-00058,1057579.0
02-031-00059,1379518.0
02-031-00062,1792001.0
02-031-00064,3162414.0
02-032-00055,1526945.0
02-032-01637,2500897.0
02-033-00035,60018496.0
02-033-00038,998906.0
02-033-00044,890090.0
02-033-00047,5157743.0
