object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,16130549.0
02-024-02116,3376157.0
02-024-02118,2904006.0
02-024-02119,1191130.0
02-024-02121,6208060.0
02-024-02122,880431.0
02-024-02123,8902925.0
02-024-02127,1222960.0
02-027-00019,1487264.0
02-027-00026,1561694.0
02-027-00031,1069115.0
02-028-02858,315930619.0
02-028-02859,456485.0
02-028-02860,18322811.0
02-029-00065,2952104.0
02-029-00069,5173670.0
02-030-02106,2676952.0
02-031-00057,31479972.0
02-031-00062,2292717.0
02-032-00050,1513000.0
02-032-01637,1375442.0
02-033-00037,19340472.0
02-033-00044,3571769.0
02-033-00047,23873405.0
