object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,3066625.0
02-023-00008,743782.0
02-024-02123,43753930.0
02-026-00014,1992587.13
02-027-00025,8367839.0
02-027-00029,1698756.0
02-028-02854,1866900.0
02-028-02855,1333706.0
02-028-02858,22004969.75
02-028-02859,3563940.0
02-029-00066,1767165.0
02-029-00069,204342518.0
02-030-02106,9692350.0
02-030-02107,822305.0
02-030-02108,6700789.0
02-031-00057,777735.8
02-031-00058,9036434.0
02-031-00061,14695648.0
02-031-00062,20301908.0
02-031-00064,13842072.14
02-032-00048,2109000.0
02-032-00050,4081538.0
02-032-01637,9660726.0
