object_id,Repair and Restoration_tenders_awarded_value
02-023-00008,1766452.0
02-024-02111,2468456.0
02-024-02119,1731617.7
02-024-02122,299838.0
02-024-02123,237106893.0
02-024-02128,1595003.0
02-027-00031,1487961.0
02-028-02855,1004443.77
02-028-02858,38669771.94
02-029-00068,776688.0
02-029-00069,11283313.0
02-031-00058,782040.0
02-031-00059,3282665.0
02-031-00062,272000.0
02-031-00064,1842105.0
02-032-00050,2063911.0
02-032-00052,14033668.0
02-032-00053,5680856.0
02-033-00037,866469.0
02-033-00038,896751.0
02-033-00047,242300.0
