object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,4944125.0
02-024-02110,1777586.0
02-024-02111,1233988.0
02-024-02113,724794.0
02-024-02116,1561406.0
02-024-02118,511620559.0
02-024-02121,11462536.0
02-024-02122,5117799.0
02-024-02123,113942596.0
02-024-02128,4107674.33
02-024-02129,37704444.0
02-027-00019,0.0
02-028-02854,1311853.5
02-028-02857,2007097.07
02-028-02858,2704242.63
02-028-02859,20829854.0
02-029-00066,2412674.0
02-029-00069,15833693.0
02-031-00058,20860026.0
02-031-00062,1655299.0
02-032-00055,144878.0
02-032-01637,10941988.0
02-033-00035,843535.0
02-033-00037,5936435.0
02-033-00038,1950855.0
02-033-00043,7758931.0
