object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,7380559.0
02-023-00005,4709928.609999999
02-023-00008,10248357.0
02-024-02119,24379191.0
02-024-02123,130729709.0
02-024-02127,53882480.0
02-026-00014,888663.0
02-027-00027,33455127.0
02-028-02855,1687758.25
02-028-02858,3022982.5
02-029-00066,4527386.0
02-029-00069,7779255.0
02-030-02104,2540239.75
02-031-00058,3184489.8
02-031-00062,12936168.0
02-031-00063,1229943.0
02-031-00064,679916.0
02-032-00050,1449824.0
02-033-00037,2121062.0
02-033-00038,40070218.0
02-033-00043,1110569.0
02-033-00047,477125.0
