object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,7497570.0
02-024-02111,142121.0
02-024-02115,51563060.0
02-024-02118,622538.0
02-024-02123,64910311.120000005
02-024-02129,897427.0
02-024-02131,87660741.0
02-026-00015,1615527.0
02-027-00031,301594.0
02-028-02858,1508721.0
02-029-00065,4093982.0
02-029-00066,30617547.0
02-029-00068,1943235.0
02-029-00069,24612709.0
02-030-02108,107932426.0
02-031-00058,1629401.0
02-031-00062,1232300.0
02-031-00064,1349852.0
02-032-00050,2291772.97
02-032-00053,482828.0
02-032-01637,1823890.0
02-034-00009,1039319.0
