object_id,Repair and Restoration_tenders_awarded_value
02-023-00005,12485268.0
02-024-02110,801453.0
02-024-02116,2558438.0
02-024-02117,1582147.0
02-024-02121,951210.0
02-024-02123,978696.0
02-024-02127,20985434.0
02-024-02128,1959012.0
02-026-00017,39006776.77
02-027-00018,5768869.25
02-028-02858,56263240.0
02-029-00066,41925343.0
02-031-00058,152964.0
02-031-00061,2663037.0
02-031-00062,3088384.0
02-031-00064,5411662.0
02-032-00050,7617988.0
02-032-01637,3537792.0
02-033-00043,2129502.0
02-033-00047,2374200.0
